peripheral_name, register_name, field_name, key, value, true_value, agent_judgement, confidence_score
dac, dhr12rd, dacc2dhr, bit_width, 12, True, True, 1.0
dac, dhr8r1, , address_offset, 0x32, False, False, 0.9
dac, dhr8r1, , reset_value, 0x39, False, False, 1.0
dac, dhr8r1, , size, 32, True, False, 0.9
dac, dhr8r1, dacc1dhr, bit_offset, 0, True, True, 1.0
dac, dhr8r1, dacc1dhr, access, write-only, False, True, 1.0
dac, dhr8r1, dacc1dhr, bit_width, 97, False, False, 1.0
dac, dhr8r2, , address_offset, 0x1C, True, True, 1.0
dac, dhr8r2, , reset_value, 0xA, False, False, 1.0
dac, dhr8r2, , size, 32, True, False, 0.99
dac, dhr8r2, dacc2dhr, bit_offset, 0, True, True, 1.0
dac, dhr8r2, dacc2dhr, access, read-write, True, True, 1.0
dac, dhr8r2, dacc2dhr, bit_width, 8, True, True, 1.0
dac, dhr8rd, , address_offset, 0x9A, False, True, 1.0
dac, dhr8rd, , reset_value, 0x00000000, True, True, 1.0
dac, dhr8rd, , size, 32, True, False, 1.0
dac, dhr8rd, dacc1dhr, bit_offset, 31, False, False, 0.95
dac, dhr8rd, dacc1dhr, access, read-write, True, True, 1.0
dac, dhr8rd, dacc1dhr, bit_width, 8, True, True, 1.0
dac, dhr8rd, dacc2dhr, bit_offset, 2, False, False, 0.95
dac, dhr8rd, dacc2dhr, access, read-write, True, True, 0.95
dac, dhr8rd, dacc2dhr, bit_width, 8, True, True, 1.0
dac, dor1, , address_offset, 0x2C, True, True, 1.0
dac, dor1, , reset_value, 0x00000000, True, True, 1.0
dac, dor1, , size, 32, True, True, 1.0
dac, dor1, dacc1dor, bit_offset, 36, False, False, 1.0
dac, dor1, dacc1dor, bit_width, 69, False, False, 0.9
dac, dor2, , address_offset, 0x30, True, True, 1.0
dac, dor2, , reset_value, 0x00000000, True, True, 1.0
dac, dor2, , size, 32, True, False, 1.0
dac, dor2, dacc2dor, bit_offset, 0, True, True, 0.95
dac, dor2, dacc2dor, access, read-only, True, True, 1.0
dac, dor2, dacc2dor, bit_width, 95, False, False, 1.0
dac, sr, , address_offset, 0x34, True, True, 1.0
dac, sr, , reset_value, 0x00000000, True, True, 1.0
dac, sr, , size, 32, True, True, 1.0
dac, sr, dmaudr1, bit_offset, 13, True, True, 1.0
dac, sr, dmaudr1, access, read-write, True, False, 1.0
dac, sr, dmaudr1, bit_width, 1, True, True, 1.0
dac, sr, dmaudr2, bit_offset, 29, True, True, 1.0
dac, sr, dmaudr2, access, read-write, True, False, 1.0
dac, sr, dmaudr2, bit_width, 1, True, True, 1.0
dac, swtrigr, , address_offset, 0xE6, False, False, 1.0
dac, swtrigr, , reset_value, 0x00000000, True, True, 1.0
dac, swtrigr, , size, 32, True, True, 1.0
dac, swtrigr, swtrig1, bit_offset, 0, True, True, 1.0
dac, swtrigr, swtrig1, access, write-only, True, True, 1.0
dac, swtrigr, swtrig1, bit_width, 1, True, True, 1.0
dac, swtrigr, swtrig2, bit_offset, 1, True, True, 1.0
dac, swtrigr, swtrig2, access, write-only, True, True, 1.0
dac, swtrigr, swtrig2, bit_width, 1, True, True, 1.0
exti, emr, , address_offset, 0x4, True, True, 1.0
exti, emr, , reset_value, 0x00000000, True, True, 1.0
exti, emr, , size, 67, False, False, 0.0
exti, emr, mr0, bit_offset, 40, False, False, 1.0
exti, emr, mr0, access, read-write, True, True, 1.0
exti, emr, mr0, bit_width, 1, True, True, 1.0
exti, emr, mr1, bit_offset, 1, True, True, 0.9
exti, emr, mr1, access, read-write, True, True, 1.0
exti, emr, mr1, bit_width, 46, False, False, 1.0
exti, emr, mr10, bit_offset, 10, True, True, 1.0
exti, emr, mr10, access, read-write, True, True, 1.0
exti, emr, mr10, bit_width, 1, True, True, 0.95
exti, emr, mr11, bit_offset, 11, True, True, 1.0
exti, emr, mr11, access, read-only, False, False, 0.95
exti, emr, mr11, bit_width, 1, True, True, 1.0
exti, emr, mr12, bit_offset, 12, True, True, 1.0
exti, emr, mr12, access, read-write, True, True, 1.0
exti, emr, mr12, bit_width, 1, True, True, 1.0
exti, emr, mr13, bit_offset, 13, True, True, 1.0
exti, emr, mr13, access, write-only, False, False, 0.9
exti, emr, mr13, bit_width, 1, True, True, 0.95
exti, emr, mr14, bit_offset, 74, False, False, 1.0
exti, emr, mr14, access, read-write, True, True, 0.8
exti, emr, mr14, bit_width, 1, True, True, 1.0
exti, emr, mr15, bit_offset, 86, False, False, 0.95
exti, emr, mr15, access, read-write, True, True, 1.0
exti, emr, mr15, bit_width, 1, True, True, 1.0
exti, emr, mr16, bit_offset, 16, True, True, 1.0
exti, emr, mr16, access, read-write, True, True, 0.9
exti, emr, mr16, bit_width, 1, True, True, 1.0
exti, emr, mr17, bit_offset, 90, False, False, 1.0
exti, emr, mr17, access, write-only, False, False, 0.9
exti, emr, mr17, bit_width, 1, True, True, 1.0
exti, emr, mr2, bit_offset, 2, True, True, 1.0
exti, emr, mr2, access, read-write, True, True, 1.0
exti, emr, mr2, bit_width, 65, False, False, 1.0
exti, emr, mr3, bit_offset, 3, True, True, 1.0
exti, emr, mr3, access, write-only, False, False, 1.0
exti, emr, mr3, bit_width, 1, True, 1, 1.0
exti, emr, mr4, bit_offset, 4, True, True, 1.0
exti, emr, mr4, access, read-write, True, True, 1.0
exti, emr, mr4, bit_width, 1, True, True, 0.95
exti, emr, mr5, bit_offset, 5, True, 1, 1.0
exti, emr, mr5, access, read-write, True, True, 0.9
exti, emr, mr5, bit_width, 1, True, True, 1.0
exti, emr, mr6, bit_offset, 6, True, True, 1.0
exti, emr, mr6, access, read-write, True, True, 1.0
exti, emr, mr6, bit_width, 1, True, True, 1.0
exti, emr, mr7, bit_offset, 7, True, True, 1.0
exti, emr, mr7, access, read-write, True, True, 1.0
exti, emr, mr7, bit_width, 40, False, False, 1.0
exti, emr, mr8, bit_offset, 93, False, False, 1.0
exti, emr, mr8, access, read-write, True, True, 1.0
exti, emr, mr8, bit_width, 67, False, False, 1.0
exti, emr, mr9, bit_offset, 9, True, True, 1.0
exti, emr, mr9, access, reserved, False, False, 1.0
exti, emr, mr9, bit_width, 1, True, True, 1.0
exti, ftsr, , address_offset, 0xC, True, True, 1.0
exti, ftsr, , reset_value, 0x00000000, True, True, 1.0
exti, ftsr, , size, 32, True, True, 1.0
exti, ftsr, tr0, access, read-write, True, True, 1.0
exti, ftsr, tr0, bit_width, 1, True, True, 1.0
exti, ftsr, tr1, bit_offset, 1, True, True, 1.0
exti, ftsr, tr1, access, read-write, True, True, 1.0
exti, ftsr, tr1, bit_width, 1, True, True, 0.99
exti, ftsr, tr10, bit_offset, 92, False, False, 0.95
exti, ftsr, tr10, access, read-write, True, True, 0.95
exti, ftsr, tr10, bit_width, 1, True, True, 1.0
exti, ftsr, tr11, bit_offset, 11, True, True, 1.0
exti, ftsr, tr11, access, read-write, True, True, 1.0
exti, ftsr, tr11, bit_width, 76, False, False, 0.0
exti, ftsr, tr12, bit_offset, 38, False, False, 0.95
exti, ftsr, tr12, access, write-only, False, False, 0.95
exti, ftsr, tr12, bit_width, 1, True, True, 1.0
exti, ftsr, tr13, bit_offset, 13, True, True, 1.0
exti, ftsr, tr13, access, read-write, True, True, 0.95
exti, ftsr, tr13, bit_width, 41, False, False, 1.0
exti, ftsr, tr14, bit_offset, 14, True, True, 1.0
exti, ftsr, tr14, access, read-write, True, True, 0.95
exti, ftsr, tr14, bit_width, 1, True, True, 1.0
exti, ftsr, tr15, bit_offset, 15, True, True, 1.0
exti, ftsr, tr15, access, read-write, True, True, 1.0
exti, ftsr, tr15, bit_width, 92, False, False, 1.0
exti, ftsr, tr16, bit_offset, 16, True, True, 1.0
exti, ftsr, tr16, access, read-write, True, True, 1.0
exti, ftsr, tr16, bit_width, 1, True, True, 1.0
exti, ftsr, tr17, bit_offset, 17, True, True, 1.0
exti, ftsr, tr17, access, reserved, False, False, 0.98
exti, ftsr, tr17, bit_width, 1, True, True, 1.0
exti, ftsr, tr2, bit_offset, 2, True, True, 1.0
exti, ftsr, tr2, access, write-only, False, False, 0.95
exti, ftsr, tr2, bit_width, 1, True, True, 1.0
exti, ftsr, tr3, bit_offset, 57, False, False, 1.0
exti, ftsr, tr3, access, read-write, True, True, 1.0
exti, ftsr, tr3, bit_width, 1, True, True, 1.0
exti, ftsr, tr4, bit_offset, 4, True, True, 1.0
exti, ftsr, tr4, access, read-write, True, True, 1.0
exti, ftsr, tr4, bit_width, 1, True, True, 1.0
exti, ftsr, tr5, bit_offset, 67, False, False, 1.0
exti, ftsr, tr5, access, read-only, False, False, 0.9
exti, ftsr, tr5, bit_width, 1, True, True, 1.0
exti, ftsr, tr6, bit_offset, 6, True, True, 1.0
exti, ftsr, tr6, access, reserved, False, True, 1.0
exti, ftsr, tr6, bit_width, 1, True, True, 1.0
exti, ftsr, tr7, bit_offset, 65, False, False, 1.0
exti, ftsr, tr7, access, read-write, True, True, 1.0
exti, ftsr, tr7, bit_width, 54, False, False, 1.0
exti, ftsr, tr8, bit_offset, 12, False, False, 1.0
exti, ftsr, tr8, access, write-only, False, False, 0.8
exti, ftsr, tr8, bit_width, 1, True, True, 1.0
exti, ftsr, tr9, bit_offset, 9, True, True, 1.0
exti, ftsr, tr9, access, read-write, True, True, 1.0
exti, ftsr, tr9, bit_width, 1, True, True, 1.0
exti, imr, , address_offset, 0x0, True, True, 1.0
exti, imr, , reset_value, 0xE3, False, False, 1.0
exti, imr, , size, 32, True, True, 1.0
exti, imr, mr0, bit_offset, 88, False, False, 0.95
exti, imr, mr0, access, read-write, True, True, 1.0
exti, imr, mr0, bit_width, 1, True, True, 1.0
exti, imr, mr1, bit_offset, 1, True, True, 1.0
exti, imr, mr1, access, read-write, True, True, 1.0
exti, imr, mr1, bit_width, 1, True, True, 1.0
exti, imr, mr10, bit_offset, 10, True, True, 1.0
exti, imr, mr10, access, write-only, False, False, 0.95
exti, imr, mr10, bit_width, 1, True, True, 1.0
exti, imr, mr11, bit_offset, 84, False, False, 0.95
exti, imr, mr11, access, read-write, True, True, 1.0
exti, imr, mr12, bit_offset, 12, True, True, 1.0
exti, imr, mr12, access, read-write, True, True, 1.0
exti, imr, mr12, bit_width, 87, False, False, 0.99
exti, imr, mr13, bit_offset, 21, False, False, 0.9
exti, imr, mr13, access, read-write, True, True, 1.0
exti, imr, mr13, bit_width, 1, True, True, 1.0
exti, imr, mr14, bit_offset, 85, False, False, 1.0
exti, imr, mr14, access, read-only, False, False, 0.95
exti, imr, mr14, bit_width, 1, True, True, 1.0
exti, imr, mr15, bit_offset, 15, True, True, 1.0
exti, imr, mr15, access, read-write, True, True, 1.0
exti, imr, mr15, bit_width, 17, False, False, 1.0
exti, imr, mr16, bit_offset, 16, True, True, 1.0
exti, imr, mr16, access, read-write, True, True, 1.0
exti, imr, mr16, bit_width, 1, True, 1, 1.0
exti, imr, mr17, bit_offset, 17, True, True, 1.0
exti, imr, mr17, access, read-write, True, True, 1.0
exti, imr, mr17, bit_width, 1, True, True, 1.0
exti, imr, mr2, bit_offset, 2, True, True, 1.0
exti, imr, mr2, access, read-write, True, True, 1.0
exti, imr, mr2, bit_width, 67, False, False, 1.0
exti, imr, mr3, bit_offset, 3, True, True, 1.0
exti, imr, mr3, access, write-only, False, False, 1.0
exti, imr, mr3, bit_width, 1, True, True, 1.0
exti, imr, mr4, bit_offset, 4, True, True, 1.0
exti, imr, mr4, access, read-only, False, False, 1.0
exti, imr, mr4, bit_width, 1, True, True, 1.0
exti, imr, mr5, bit_offset, 5, True, True, 1.0
exti, imr, mr5, access, read-write, True, True, 1.0
exti, imr, mr5, bit_width, 1, True, True, 1.0
exti, imr, mr6, bit_offset, 94, False, False, 1.0
exti, imr, mr6, access, read-write, True, True, 1.0
exti, imr, mr6, bit_width, 1, True, True, 1.0
exti, imr, mr7, bit_offset, 22, False, False, 1.0
exti, imr, mr7, access, read-write, True, True, 1.0
exti, imr, mr7, bit_width, 1, True, True, 1.0
exti, imr, mr8, bit_offset, 52, False, False, 1.0
exti, imr, mr8, access, read-write, True, True, 1.0
exti, imr, mr8, bit_width, 1, True, True, 1.0
exti, imr, mr9, bit_offset, 89, False, False, 0.95
exti, imr, mr9, access, read-write, True, True, 1.0
exti, imr, mr9, bit_width, 1, True, True, 1.0
exti, pr, , address_offset, 0x14, True, True, 1.0
exti, pr, , reset_value, 0xFE, False, False, 1.0
exti, pr, , size, 78, False, False, 1.0
exti, pr, pr0, bit_offset, 0, True, True, 1.0
exti, pr, pr0, access, read-write, True, False, 0.8
exti, pr, pr0, bit_width, 1, True, True, 1.0
exti, pr, pr1, bit_offset, 1, True, True, 1.0
exti, pr, pr1, access, reserved, False, False, 0.9
exti, pr, pr1, bit_width, 94, False, False, 1.0
exti, pr, pr10, bit_offset, 10, True, True, 1.0
exti, pr, pr10, access, read-only, False, True, 1.0
exti, pr, pr10, bit_width, 38, False, False, 1.0
exti, pr, pr11, bit_offset, 7, False, False, 1.0
exti, pr, pr11, access, read-only, False, True, 1.0
exti, pr, pr11, bit_width, 1, True, True, 1.0
exti, pr, pr12, bit_offset, 12, True, True, 1.0
exti, pr, pr12, access, read-write, True, True, 0.9
exti, pr, pr12, bit_width, 8, False, False, 1.0
exti, pr, pr13, bit_offset, 50, False, False, 1.0
exti, pr, pr13, access, write-only, False, False, 0.95
exti, pr, pr13, bit_width, 1, True, True, 1.0
exti, pr, pr14, bit_offset, 14, True, True, 1.0
exti, pr, pr14, access, read-write, True, True, 0.95
exti, pr, pr14, bit_width, 1, True, True, 1.0
exti, pr, pr15, bit_offset, 15, True, True, 1.0
exti, pr, pr15, access, read-only, False, True, 0.9
exti, pr, pr15, bit_width, 1, True, True, 1.0
exti, pr, pr16, bit_offset, 84, False, False, 1.0
exti, pr, pr16, access, read-write, True, False, 0.9
exti, pr, pr16, bit_width, 1, True, True, 1.0
exti, pr, pr17, bit_offset, 17, True, True, 1.0
exti, pr, pr17, access, read-only, False, False, 1.0
exti, pr, pr17, bit_width, 98, False, False, 1.0
exti, pr, pr2, bit_offset, 29, False, False, 0.95
exti, pr, pr2, access, read-write, True, True, 0.9
exti, pr, pr2, bit_width, 1, True, True, 1.0
exti, pr, pr3, bit_offset, 3, True, True, 1.0
exti, pr, pr3, access, read-write, True, False, 0.8
exti, pr, pr3, bit_width, 1, True, True, 1.0
exti, pr, pr4, bit_offset, 90, False, False, 1.0
exti, pr, pr4, access, read-write, True, True, 0.7
exti, pr, pr4, bit_width, 35, False, False, 1.0
exti, pr, pr5, bit_offset, 5, True, True, 1.0
exti, pr, pr5, access, read-write, True, True, 1.0
exti, pr, pr5, bit_width, 1, True, True, 1.0
exti, pr, pr6, bit_offset, 57, False, False, 1.0
exti, pr, pr6, access, reserved, False, False, 0.95
exti, pr, pr6, bit_width, 1, True, True, 1.0
exti, pr, pr7, bit_offset, 7, True, True, 1.0
exti, pr, pr7, access, read-write, True, True, 0.9
exti, pr, pr7, bit_width, 1, True, True, 1.0
exti, pr, pr8, bit_offset, 8, True, True, 1.0
exti, pr, pr8, access, read-write, True, True, 0.6
exti, pr, pr8, bit_width, 1, True, True, 1.0
exti, pr, pr9, bit_offset, 9, True, True, 1.0
exti, pr, pr9, access, read-only, False, False, 0.9
exti, pr, pr9, bit_width, 1, True, True, 1.0
exti, rtsr, , address_offset, 0x8, True, True, 1.0
exti, rtsr, , reset_value, 0x00000000, True, True, 1.0
exti, rtsr, , size, 32, True, True, 1.0
exti, rtsr, tr0, bit_offset, 0, True, True, 1.0
exti, rtsr, tr0, access, read-write, True, True, 1.0
exti, rtsr, tr0, bit_width, 1, True, True, 1.0
exti, rtsr, tr1, bit_offset, 70, False, False, 0.95
exti, rtsr, tr1, access, read-only, False, False, 1.0
exti, rtsr, tr1, bit_width, 1, True, True, 1.0
exti, rtsr, tr10, bit_offset, 10, True, True, 1.0
exti, rtsr, tr10, access, reserved, False, False, 0.9
exti, rtsr, tr10, bit_width, 1, True, True, 1.0
exti, rtsr, tr11, bit_offset, 11, True, True, 1.0
exti, rtsr, tr11, access, read-write, True, True, 1.0
exti, rtsr, tr11, bit_width, 68, False, False, 1.0
exti, rtsr, tr12, bit_offset, 12, True, True, 1.0
exti, rtsr, tr12, access, read-write, True, True, 1.0
exti, rtsr, tr12, bit_width, 1, True, True, 1.0
exti, rtsr, tr13, bit_offset, 13, True, True, 1.0
exti, rtsr, tr13, access, reserved, False, False, 1.0
exti, rtsr, tr13, bit_width, 73, False, False, 1.0
exti, rtsr, tr14, bit_offset, 14, True, True, 1.0
exti, rtsr, tr14, access, write-only, False, False, 0.9
exti, rtsr, tr14, bit_width, 52, False, False, 1.0
exti, rtsr, tr15, bit_offset, 15, True, 1, 1.0
exti, rtsr, tr15, access, read-write, True, True, 1.0
exti, rtsr, tr15, bit_width, 1, True, True, 1.0
exti, rtsr, tr16, bit_offset, 16, True, True, 1.0
exti, rtsr, tr16, access, write-only, False, False, 1.0
exti, rtsr, tr16, bit_width, 92, False, False, 1.0
exti, rtsr, tr17, bit_offset, 17, True, True, 1.0
exti, rtsr, tr17, access, read-write, True, True, 1.0
exti, rtsr, tr17, bit_width, 1, True, True, 1.0
exti, rtsr, tr2, bit_offset, 2, True, True, 1.0
exti, rtsr, tr2, access, read-write, True, True, 1.0
exti, rtsr, tr2, bit_width, 16, False, False, 1.0
exti, rtsr, tr3, bit_offset, 3, True, True, 1.0
exti, rtsr, tr3, access, write-only, False, False, 1.0
exti, rtsr, tr3, bit_width, 1, True, True, 1.0
exti, rtsr, tr4, bit_offset, 4, True, True, 1.0
exti, rtsr, tr4, access, reserved, False, False, 0.95
exti, rtsr, tr4, bit_width, 1, True, True, 1.0
exti, rtsr, tr5, bit_offset, 53, False, False, 1.0
exti, rtsr, tr5, access, read-write, True, True, 1.0
exti, rtsr, tr5, bit_width, 1, True, True, 1.0
exti, rtsr, tr6, bit_offset, 6, True, True, 1.0
exti, rtsr, tr6, access, reserved, False, False, 0.9
exti, rtsr, tr6, bit_width, 68, False, False, 1.0
exti, rtsr, tr7, bit_offset, 44, False, False, 0.9
exti, rtsr, tr7, access, read-write, True, True, 1.0
exti, rtsr, tr7, bit_width, 1, True, True, 1.0
exti, rtsr, tr8, bit_offset, 8, True, True, 1.0
exti, rtsr, tr8, access, reserved, False, False, 1.0
exti, rtsr, tr8, bit_width, 1, True, True, 1.0
exti, rtsr, tr9, bit_offset, 9, True, True, 1.0
exti, rtsr, tr9, access, read-write, True, True, 1.0
exti, rtsr, tr9, bit_width, 70, False, False, 1.0
exti, swier, , address_offset, 0x8F, False, False, 1.0
exti, swier, , reset_value, 0x6F, False, False, 1.0
exti, swier, , size, 32, True, True, 1.0
exti, swier, swier0, bit_offset, 0, True, True, 1.0
exti, swier, swier0, access, read-write, True, True, 1.0
exti, swier, swier0, bit_width, 1, True, True, 1.0
exti, swier, swier1, bit_offset, 1, True, True, 1.0
exti, swier, swier1, access, read-only, False, False, 0.95
exti, swier, swier1, bit_width, 1, True, True, 1.0
exti, swier, swier10, bit_offset, 10, True, 1, 1.0
exti, swier, swier10, access, read-write, True, True, 1.0
exti, swier, swier10, bit_width, 1, True, True, 1.0
exti, swier, swier11, bit_offset, 11, True, 1, 1.0
exti, swier, swier11, access, read-write, True, True, 0.95
exti, swier, swier11, bit_width, 1, True, True, 1.0
exti, swier, swier12, bit_offset, 12, True, True, 1.0
exti, swier, swier12, access, read-write, True, True, 1.0
exti, swier, swier12, bit_width, 1, True, True, 1.0
exti, swier, swier13, bit_offset, 55, False, False, 0.9
exti, swier, swier13, access, read-write, True, True, 1.0
exti, swier, swier13, bit_width, 1, True, True, 1.0
exti, swier, swier14, bit_offset, 14, True, True, 1.0
exti, swier, swier14, access, read-write, True, True, 1.0
exti, swier, swier14, bit_width, 1, True, True, 1.0
exti, swier, swier15, bit_offset, 82, False, False, 1.0
exti, swier, swier15, access, read-only, False, False, 0.9
exti, swier, swier15, bit_width, 1, True, True, 1.0
exti, swier, swier16, bit_offset, 16, True, True, 1.0
exti, swier, swier16, access, read-write, True, True, 1.0
exti, swier, swier16, bit_width, 1, True, True, 1.0
exti, swier, swier17, bit_offset, 17, True, True, 1.0
exti, swier, swier17, access, reserved, False, False, 0.95
exti, swier, swier17, bit_width, 1, True, True, 1.0
exti, swier, swier2, bit_offset, 2, True, True, 1.0
exti, swier, swier2, access, read-write, True, True, 0.9
exti, swier, swier2, bit_width, 93, False, False, 1.0
exti, swier, swier3, bit_offset, 3, True, True, 1.0
exti, swier, swier3, access, read-write, True, True, 1.0
exti, swier, swier3, bit_width, 1, True, True, 1.0
exti, swier, swier4, bit_offset, 52, False, False, 0.9
exti, swier, swier4, access, reserved, False, False, 1.0
exti, swier, swier4, bit_width, 82, False, False, 1.0
exti, swier, swier5, bit_offset, 5, True, True, 1.0
exti, swier, swier5, bit_width, 1, True, True, 1.0
exti, swier, swier6, bit_offset, 1, False, False, 1.0
exti, swier, swier6, access, reserved, False, False, 0.95
exti, swier, swier6, bit_width, 14, False, False, 1.0
exti, swier, swier7, bit_offset, 7, True, True, 1.0
exti, swier, swier7, access, read-write, True, True, 1.0
exti, swier, swier7, bit_width, 66, False, False, 1.0
exti, swier, swier8, bit_offset, 91, False, False, 1.0
exti, swier, swier8, access, read-write, True, True, 1.0
exti, swier, swier8, bit_width, 1, True, True, 1.0
exti, swier, swier9, bit_offset, 9, True, True, 1.0
exti, swier, swier9, access, read-only, False, False, 1.0
exti, swier, swier9, bit_width, 68, False, False, 1.0
flash, acr, , address_offset, 0x8C, False, False, 1.0
flash, acr, , reset_value, 0x00000000, True, True, 1.0
flash, acr, , size, 32, True, True, 1.0
flash, acr, hlfcya, bit_offset, 3, True, True, 1.0
flash, acr, hlfcya, access, read-only, False, False, 0.0
flash, acr, hlfcya, bit_width, 1, True, True, 1.0
flash, ar, , address_offset, 0x14, True, False, 1.0
flash, ar, , size, 32, True, True, 1.0
flash, cr, , address_offset, 0x10, True, True, 1.0
flash, cr, , reset_value, 0x80, True, True, 1.0
flash, cr, , size, 32, True, True, 1.0
flash, cr, lock, bit_offset, 7, True, True, 1.0
flash, cr, lock, access, read-write, True, False, 0.6
flash, cr, strt, bit_offset, 6, True, False, 0.0
flash, cr, strt, access, read-only, False, True, 0.8
flash, keyr, , address_offset, 0x4, True, True, 1.0
flash, keyr, , size, 32, True, True, 1.0
flash, obr, , address_offset, 0x1C, True, True, 1.0
flash, obr, , reset_value, 0x3FFFFFC, True, False, 0.8
flash, obr, , size, 32, True, True, 1.0
flash, obr, data0, bit_offset, 34, False, False, 1.0
flash, obr, data0, access, read-only, True, True, 0.8
flash, optkeyr, , address_offset, 0x5C, False, False, 0.9
flash, optkeyr, , size, 32, True, True, 1.0
flash, sr, , address_offset, 0xC, True, True, 1.0
flash, sr, , reset_value, 0x0, True, True, 1.0
flash, sr, , size, 73, False, False, 1.0
flash, sr, eop, bit_offset, 5, True, True, 0.6
flash, sr, eop, access, read-write, True, False, 0.9
flash, wrpr, , address_offset, 0x20, True, True, 1.0
flash, wrpr, , reset_value, 0xFFFFFFFF, True, True, 1.0
flash, wrpr, , size, 32, True, True, 1.0
fsmc, bcr1, , address_offset, 0x0, True, False, 0.95
fsmc, bcr1, , reset_value, 0x30DB, True, True, 1.0
fsmc, bcr1, , size, 61, False, False, 0.95
fsmc, bcr1, asyncwait, bit_offset, 15, True, True, 1.0
fsmc, bcr1, asyncwait, access, read-only, False, False, 0.95
fsmc, bcr1, asyncwait, bit_width, 1, True, True, 1.0
fsmc, bcr1, bursten, bit_offset, 96, False, False, 1.0
fsmc, bcr1, bursten, access, read-write, True, True, 0.9
fsmc, bcr1, bursten, bit_width, 21, False, False, 0.9
fsmc, bcr1, cburstrw, bit_offset, 19, True, True, 1.0
fsmc, bcr1, cburstrw, access, read-write, True, True, 1.0
fsmc, bcr1, cburstrw, bit_width, 1, True, True, 1.0
fsmc, bcr1, extmod, bit_offset, 14, True, True, 1.0
fsmc, bcr1, extmod, access, read-write, True, True, 0.95
fsmc, bcr1, extmod, bit_width, 1, True, True, 1.0
fsmc, bcr1, faccen, bit_offset, 89, False, False, 1.0
fsmc, bcr1, faccen, access, read-only, False, False, 0.95
fsmc, bcr1, faccen, bit_width, 1, True, True, 1.0
fsmc, bcr1, mbken, bit_offset, 0, True, True, 1.0
fsmc, bcr1, mbken, access, read-only, False, False, 1.0
fsmc, bcr1, mbken, bit_width, 82, False, False, 1.0
fsmc, bcr1, mtyp, bit_offset, 2, True, True, 1.0
fsmc, bcr1, mtyp, access, write-only, False, False, 0.95
fsmc, bcr1, mtyp, bit_width, 2, True, True, 1.0
fsmc, bcr1, muxen, bit_offset, 1, True, True, 1.0
fsmc, bcr1, muxen, access, read-only, False, False, 0.9
fsmc, bcr1, muxen, bit_width, 1, True, True, 1.0
fsmc, bcr1, mwid, bit_offset, 91, False, False, 0.9
fsmc, bcr1, mwid, access, read-write, True, True, 0.9
fsmc, bcr1, mwid, bit_width, 2, True, True, 1.0
fsmc, bcr1, waitcfg, bit_offset, 11, True, True, 1.0
fsmc, bcr1, waitcfg, access, read-write, True, True, 0.8
fsmc, bcr1, waitcfg, bit_width, 1, True, False, 1.0
fsmc, bcr1, waiten, bit_offset, 34, False, False, 1.0
fsmc, bcr1, waiten, access, read-write, True, True, 0.95
fsmc, bcr1, waiten, bit_width, 34, False, False, 1.0
fsmc, bcr1, waitpol, access, read-only, False, False, 0.8
fsmc, bcr1, waitpol, bit_width, 64, False, False, 1.0
fsmc, bcr1, wren, bit_offset, 12, True, True, 1.0
fsmc, bcr1, wren, access, read-write, True, True, 1.0
fsmc, bcr1, wren, bit_width, 60, False, False, 1.0
fsmc, bcr1, cpsize, bit_offset, 16, True, True, 1.0
fsmc, bcr1, cpsize, access, 0, False, False, 0.6
fsmc, bcr1, cpsize, bit_width, 3, True, True, 1.0
fsmc, bcr1, wrapmod, bit_offset, 10, True, True, 1.0
fsmc, bcr1, wrapmod, access, , True, False, 0.0
fsmc, bcr1, wrapmod, bit_width, 1, True, True, 1.0
fsmc, bcr2, , address_offset, 0xB3, False, False, 0.9
fsmc, bcr2, , reset_value, 0x30D2, True, True, 1.0
fsmc, bcr2, , size, 32, True, True, 1.0
fsmc, bcr2, asyncwait, bit_offset, 15, True, True, 1.0
fsmc, bcr2, asyncwait, access, read-write, True, True, 1.0
fsmc, bcr2, asyncwait, bit_width, 1, True, True, 1.0
fsmc, bcr2, bursten, bit_offset, 8, True, True, 1.0
fsmc, bcr2, bursten, access, reserved, False, False, 0.7
fsmc, bcr2, bursten, bit_width, 11, False, False, 0.9
fsmc, bcr2, cburstrw, bit_offset, 19, True, True, 1.0
fsmc, bcr2, cburstrw, access, read-only, False, False, 1.0
fsmc, bcr2, extmod, bit_offset, 83, False, False, 1.0
fsmc, bcr2, extmod, access, read-write, True, True, 0.9
fsmc, bcr2, extmod, bit_width, 66, False, False, 1.0
fsmc, bcr2, faccen, bit_offset, 6, True, True, 1.0
