peripheral,register,field_name,alt_name,key,correct_value,svd_value,agent_value,status,page,set_method,derived_from
ftm0,fms,,,reset_value,0,0,,verified,,imported,
ftm0,fms,,,size,32,32,,verified,,imported,
ftm0,fms,faultf0,,bit_offset,0,0,,verified,,imported,
ftm0,fms,faultf0,,bit_width,1,1,,verified,,imported,
ftm0,fms,faultf0,,access,read-write,read-write,,verified,,imported,
ftm0,fms,faultf1,,bit_offset,1,1,,verified,,imported,
ftm0,fms,faultf1,,bit_width,1,1,,verified,,imported,
ftm0,fms,faultf1,,access,read-write,read-write,,verified,,imported,
ftm0,fms,faultf2,,bit_offset,2,2,,verified,,imported,
ftm0,fms,faultf2,,bit_width,1,1,,verified,,imported,
ftm0,fms,faultf2,,access,read-write,read-write,,verified,,imported,
ftm0,fms,faultf3,,bit_offset,3,3,,verified,,imported,
ftm0,fms,faultf3,,bit_width,1,1,,verified,,imported,
ftm0,fms,faultf3,,access,read-write,read-write,,verified,,imported,
ftm0,fms,faultin,,bit_offset,5,5,,verified,,imported,
ftm0,fms,faultin,,bit_width,1,1,,verified,,imported,
ftm0,fms,faultin,,access,read-only,read-only,,verified,,imported,
ftm0,fms,wpen,,bit_offset,6,6,,verified,,imported,
ftm0,fms,wpen,,bit_width,1,1,,verified,,imported,
ftm0,fms,wpen,,access,read-write,read-write,,verified,,imported,
ftm0,fms,faultf,,bit_offset,7,7,,verified,,imported,
ftm0,fms,faultf,,bit_width,1,1,,verified,,imported,
ftm0,fms,faultf,,access,read-write,read-write,,verified,,imported,
ftm0,filter,,,address_offset,0x78,0x78,,verified,,imported,
ftm0,filter,,,reset_value,0,0,,verified,,imported,
ftm0,filter,,,size,32,32,,verified,,imported,
ftm0,filter,ch0fval,,bit_offset,0,0,,verified,,imported,
ftm0,filter,ch0fval,,bit_width,4,4,,verified,,imported,
ftm0,filter,ch0fval,,access,read-write,read-write,,verified,,imported,
ftm0,filter,ch1fval,,bit_offset,4,4,,verified,,imported,
ftm0,filter,ch1fval,,bit_width,4,4,,verified,,imported,
ftm0,filter,ch1fval,,access,read-write,read-write,,verified,,imported,
ftm0,filter,ch2fval,,bit_offset,8,8,,verified,,imported,
ftm0,filter,ch2fval,,bit_width,4,4,,verified,,imported,
ftm0,filter,ch2fval,,access,read-write,read-write,,verified,,imported,
ftm0,filter,ch3fval,,bit_offset,12,12,,verified,,imported,
ftm0,filter,ch3fval,,bit_width,4,4,,verified,,imported,
ftm0,filter,ch3fval,,access,read-write,read-write,,verified,,imported,
ftm0,fltctrl,,,address_offset,0x7C,0x7C,,verified,,imported,
ftm0,fltctrl,,,reset_value,0,0,,verified,,imported,
ftm0,fltctrl,,,size,32,32,,verified,,imported,
ftm0,fltctrl,fault0en,,bit_offset,0,0,,verified,,imported,
ftm0,fltctrl,fault0en,,bit_width,1,1,,verified,,imported,
ftm0,fltctrl,fault0en,,access,read-write,read-write,,verified,,imported,
ftm0,fltctrl,fault1en,,bit_offset,1,1,,verified,,imported,
ftm0,fltctrl,fault1en,,bit_width,1,1,,verified,,imported,
ftm0,fltctrl,fault1en,,access,read-write,read-write,,verified,,imported,
ftm0,fltctrl,fault2en,,bit_offset,2,2,,verified,,imported,
ftm0,fltctrl,fault2en,,bit_width,1,1,,verified,,imported,
ftm0,fltctrl,fault2en,,access,read-write,read-write,,verified,,imported,
ftm0,fltctrl,fault3en,,bit_offset,3,3,,verified,,imported,
ftm0,fltctrl,fault3en,,bit_width,1,1,,verified,,imported,
ftm0,fltctrl,fault3en,,access,read-write,read-write,,verified,,imported,
ftm0,fltctrl,ffltr0en,,bit_offset,4,4,,verified,,imported,
ftm0,fltctrl,ffltr0en,,bit_width,1,1,,verified,,imported,
ftm0,fltctrl,ffltr0en,,access,read-write,read-write,,verified,,imported,
ftm0,fltctrl,ffltr1en,,bit_offset,5,5,,verified,,imported,
ftm0,fltctrl,ffltr1en,,bit_width,1,1,,verified,,imported,
ftm0,fltctrl,ffltr1en,,access,read-write,read-write,,verified,,imported,
ftm0,fltctrl,ffltr2en,,bit_offset,6,6,,verified,,imported,
ftm0,fltctrl,ffltr2en,,bit_width,1,1,,verified,,imported,
ftm0,fltctrl,ffltr2en,,access,read-write,read-write,,verified,,imported,
ftm0,fltctrl,ffltr3en,,bit_offset,7,7,,verified,,imported,
ftm0,fltctrl,ffltr3en,,bit_width,1,1,,verified,,imported,
ftm0,fltctrl,ffltr3en,,access,read-write,read-write,,verified,,imported,
ftm0,fltctrl,ffval,,bit_offset,8,8,,verified,,imported,
ftm0,fltctrl,ffval,,bit_width,4,4,,verified,,imported,
ftm0,fltctrl,ffval,,access,read-write,read-write,,verified,,imported,
ftm0,conf,,,address_offset,0x84,0x84,,verified,,imported,
ftm0,conf,,,reset_value,0,0,,verified,,imported,
ftm0,conf,,,size,32,32,,verified,,imported,
ftm0,conf,numtof,,bit_offset,0,0,,verified,,imported,
ftm0,conf,numtof,,bit_width,5,5,,verified,,imported,
ftm0,conf,numtof,,access,read-write,read-write,,verified,,imported,
ftm0,conf,bdmmode,,bit_offset,6,6,,verified,,imported,
ftm0,conf,bdmmode,,bit_width,2,2,,verified,,imported,
ftm0,conf,bdmmode,,access,read-write,read-write,,verified,,imported,
ftm0,conf,gtbeen,,bit_offset,9,9,,verified,,imported,
ftm0,conf,gtbeen,,bit_width,1,1,,verified,,imported,
ftm0,conf,gtbeen,,access,read-write,read-write,,verified,,imported,
ftm0,conf,gtbeout,,bit_offset,10,10,,verified,,imported,
ftm0,conf,gtbeout,,bit_width,1,1,,verified,,imported,
ftm0,conf,gtbeout,,access,read-write,read-write,,verified,,imported,
ftm0,fltpol,,,address_offset,0x88,0x88,,verified,,imported,
ftm0,fltpol,,,reset_value,0,0,,verified,,imported,
ftm0,fltpol,,,size,32,32,,verified,,imported,
ftm0,fltpol,flt0pol,,bit_offset,0,0,,verified,,imported,
ftm0,fltpol,flt0pol,,bit_width,1,1,,verified,,imported,
ftm0,fltpol,flt0pol,,access,read-write,read-write,,verified,,imported,
ftm0,fltpol,flt1pol,,bit_offset,1,1,,verified,,imported,
ftm0,fltpol,flt1pol,,bit_width,1,1,,verified,,imported,
ftm0,fltpol,flt1pol,,access,read-write,read-write,,verified,,imported,
ftm0,fltpol,flt2pol,,bit_offset,2,2,,verified,,imported,
ftm0,fltpol,flt2pol,,bit_width,1,1,,verified,,imported,
ftm0,fltpol,flt2pol,,access,read-write,read-write,,verified,,imported,
ftm0,fltpol,flt3pol,,bit_offset,3,3,,verified,,imported,
ftm0,fltpol,flt3pol,,bit_width,1,1,,verified,,imported,
ftm0,fltpol,flt3pol,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,,,address_offset,0x8C,0x8C,,verified,,imported,
ftm0,synconf,,,reset_value,0,0,,verified,,imported,
ftm0,synconf,,,size,32,32,,verified,,imported,
ftm0,synconf,hwtrigmode,,bit_offset,0,0,,verified,,imported,
ftm0,synconf,hwtrigmode,,bit_width,1,1,,verified,,imported,
ftm0,synconf,hwtrigmode,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,cntinc,,bit_offset,2,2,,verified,,imported,
ftm0,synconf,cntinc,,bit_width,1,1,,verified,,imported,
ftm0,synconf,cntinc,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,invc,,bit_offset,4,4,,verified,,imported,
ftm0,synconf,invc,,bit_width,1,1,,verified,,imported,
ftm0,synconf,invc,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,swoc,,bit_offset,5,5,,verified,,imported,
ftm0,synconf,swoc,,bit_width,1,1,,verified,,imported,
ftm0,synconf,swoc,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,syncmode,,bit_offset,7,7,,verified,,imported,
ftm0,synconf,syncmode,,bit_width,1,1,,verified,,imported,
ftm0,synconf,syncmode,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,swrstcnt,,bit_offset,8,8,,verified,,imported,
ftm0,synconf,swrstcnt,,bit_width,1,1,,verified,,imported,
ftm0,synconf,swrstcnt,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,swwrbuf,,bit_offset,9,9,,verified,,imported,
ftm0,synconf,swwrbuf,,bit_width,1,1,,verified,,imported,
ftm0,synconf,swwrbuf,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,swom,,bit_offset,10,10,,verified,,imported,
ftm0,synconf,swom,,bit_width,1,1,,verified,,imported,
ftm0,synconf,swom,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,swinvc,,bit_offset,11,11,,verified,,imported,
ftm0,synconf,swinvc,,bit_width,1,1,,verified,,imported,
ftm0,synconf,swinvc,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,swsoc,,bit_offset,12,12,,verified,,imported,
ftm0,synconf,swsoc,,bit_width,1,1,,verified,,imported,
ftm0,synconf,swsoc,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,hwrstcnt,,bit_offset,16,16,,verified,,imported,
ftm0,synconf,hwrstcnt,,bit_width,1,1,,verified,,imported,
ftm0,synconf,hwrstcnt,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,hwwrbuf,,bit_offset,17,17,,verified,,imported,
ftm0,synconf,hwwrbuf,,bit_width,1,1,,verified,,imported,
ftm0,synconf,hwwrbuf,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,hwom,,bit_offset,18,18,,verified,,imported,
ftm0,synconf,hwom,,bit_width,1,1,,verified,,imported,
ftm0,synconf,hwom,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,hwinvc,,bit_offset,19,19,,verified,,imported,
ftm0,synconf,hwinvc,,bit_width,1,1,,verified,,imported,
ftm0,synconf,hwinvc,,access,read-write,read-write,,verified,,imported,
ftm0,synconf,hwsoc,,bit_offset,20,20,,verified,,imported,
ftm0,synconf,hwsoc,,bit_width,1,1,,verified,,imported,
ftm0,synconf,hwsoc,,access,read-write,read-write,,verified,,imported,
ftm0,invctrl,,,address_offset,0x90,0x90,,verified,,imported,
ftm0,invctrl,,,reset_value,0,0,,verified,,imported,
ftm0,invctrl,,,size,32,32,,verified,,imported,
ftm0,invctrl,inv0en,,bit_offset,0,0,,verified,,imported,
ftm0,invctrl,inv0en,,bit_width,1,1,,verified,,imported,
ftm0,invctrl,inv0en,,access,read-write,read-write,,verified,,imported,
ftm0,invctrl,inv1en,,bit_offset,1,1,,verified,,imported,
ftm0,invctrl,inv1en,,bit_width,1,1,,verified,,imported,
ftm0,invctrl,inv1en,,access,read-write,read-write,,verified,,imported,
ftm0,invctrl,inv2en,,bit_offset,2,2,,verified,,imported,
ftm0,invctrl,inv2en,,bit_width,1,1,,verified,,imported,
ftm0,invctrl,inv2en,,access,read-write,read-write,,verified,,imported,
ftm0,invctrl,inv3en,,bit_offset,3,3,,verified,,imported,
ftm0,invctrl,inv3en,,bit_width,1,1,,verified,,imported,
ftm0,invctrl,inv3en,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,,,address_offset,0x94,0x94,,verified,,imported,
ftm0,swoctrl,,,reset_value,0,0,,verified,,imported,
ftm0,swoctrl,,,size,32,32,,verified,,imported,
ftm0,swoctrl,ch0oc,,bit_offset,0,0,,verified,,imported,
ftm0,swoctrl,ch0oc,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch0oc,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch1oc,,bit_offset,1,1,,verified,,imported,
ftm0,swoctrl,ch1oc,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch1oc,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch2oc,,bit_offset,2,2,,verified,,imported,
ftm0,swoctrl,ch2oc,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch2oc,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch3oc,,bit_offset,3,3,,verified,,imported,
ftm0,swoctrl,ch3oc,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch3oc,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch4oc,,bit_offset,4,4,,verified,,imported,
ftm0,swoctrl,ch4oc,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch4oc,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch5oc,,bit_offset,5,5,,verified,,imported,
ftm0,swoctrl,ch5oc,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch5oc,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch6oc,,bit_offset,6,6,,verified,,imported,
ftm0,swoctrl,ch6oc,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch6oc,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch7oc,,bit_offset,7,7,,verified,,imported,
ftm0,swoctrl,ch7oc,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch7oc,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch0ocv,,bit_offset,8,8,,verified,,imported,
ftm0,swoctrl,ch0ocv,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch0ocv,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch1ocv,,bit_offset,9,9,,verified,,imported,
ftm0,swoctrl,ch1ocv,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch1ocv,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch2ocv,,bit_offset,10,10,,verified,,imported,
ftm0,swoctrl,ch2ocv,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch2ocv,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch3ocv,,bit_offset,11,11,,verified,,imported,
ftm0,swoctrl,ch3ocv,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch3ocv,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch4ocv,,bit_offset,12,12,,verified,,imported,
ftm0,swoctrl,ch4ocv,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch4ocv,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch5ocv,,bit_offset,13,13,,verified,,imported,
ftm0,swoctrl,ch5ocv,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch5ocv,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch6ocv,,bit_offset,14,14,,verified,,imported,
ftm0,swoctrl,ch6ocv,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch6ocv,,access,read-write,read-write,,verified,,imported,
ftm0,swoctrl,ch7ocv,,bit_offset,15,15,,verified,,imported,
ftm0,swoctrl,ch7ocv,,bit_width,1,1,,verified,,imported,
ftm0,swoctrl,ch7ocv,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,,,address_offset,0x98,0x98,,verified,,imported,
ftm0,pwmload,,,reset_value,0,0,,verified,,imported,
ftm0,pwmload,,,size,32,32,,verified,,imported,
ftm0,pwmload,ch0sel,,bit_offset,0,0,,verified,,imported,
ftm0,pwmload,ch0sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch0sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch1sel,,bit_offset,1,1,,verified,,imported,
ftm0,pwmload,ch1sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch1sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch2sel,,bit_offset,2,2,,verified,,imported,
ftm0,pwmload,ch2sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch2sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch3sel,,bit_offset,3,3,,verified,,imported,
ftm0,pwmload,ch3sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch3sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch4sel,,bit_offset,4,4,,verified,,imported,
ftm0,pwmload,ch4sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch4sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch5sel,,bit_offset,5,5,,verified,,imported,
ftm0,pwmload,ch5sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch5sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch6sel,,bit_offset,6,6,,verified,,imported,
ftm0,pwmload,ch6sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch6sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch7sel,,bit_offset,7,7,,verified,,imported,
ftm0,pwmload,ch7sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch7sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ldok,,bit_offset,9,9,,verified,,imported,
ftm0,pwmload,ldok,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ldok,,access,read-write,read-write,,verified,,imported,
ftm2,,,,base_address,0x4003A000,0x4003A000,,verified,4,human-verified,
ftm2,sc,,,address_offset,0,0,,verified,,imported,
ftm2,sc,,,reset_value,0,0,,verified,,imported,
ftm2,sc,,,size,32,32,,verified,,imported,
ftm2,sc,ps,,bit_offset,0,0,0,verified,,imported,
ftm2,sc,ps,,bit_width,3,3,3,verified,,imported,
ftm2,sc,ps,,access,read-write,read-write,,verified,,imported,
ftm2,sc,clks,,bit_offset,3,3,3,verified,,imported,
ftm2,sc,clks,,bit_width,2,2,2,verified,,imported,
ftm2,sc,clks,,access,read-write,read-write,,verified,,imported,
ftm2,sc,cpwms,,bit_offset,5,5,5,verified,,imported,
ftm2,sc,cpwms,,bit_width,1,1,1,verified,,imported,
ftm2,sc,cpwms,,access,read-write,read-write,,verified,,imported,
ftm2,sc,toie,,bit_offset,6,6,6,verified,,imported,
ftm2,sc,toie,,bit_width,1,1,1,verified,,imported,
ftm2,sc,toie,,access,read-write,read-write,,verified,,imported,
ftm2,sc,tof,,bit_offset,7,7,7,verified,,imported,
ftm2,sc,tof,,bit_width,1,1,1,verified,,imported,
ftm2,sc,tof,,access,read-write,read-write,,verified,,imported,
ftm2,cnt,,,address_offset,0x4,0x4,,verified,,imported,
ftm2,cnt,,,reset_value,0,0,,verified,,imported,
ftm2,cnt,,,size,32,32,,verified,,imported,
ftm2,cnt,count,,bit_offset,0,0,0,verified,,imported,
ftm2,cnt,count,,bit_width,16,16,16,verified,,imported,
ftm2,cnt,count,,access,read-write,read-write,,verified,,imported,
ftm2,mod,,,address_offset,0x8,0x8,,verified,,imported,
ftm2,mod,,,reset_value,0,0,,verified,,imported,
ftm2,mod,,,size,32,32,,verified,,imported,
ftm2,mod,mod,,bit_offset,0,0,0,verified,,imported,
ftm2,mod,mod,,bit_width,16,16,16,verified,,imported,
ftm2,mod,mod,,access,read-write,read-write,,verified,,imported,
ftm2,c0sc,,,address_offset,0xc,0xc,,verified,,imported,
ftm2,c0sc,,,reset_value,0,0,,verified,,imported,
ftm2,c0sc,,,size,32,32,,verified,,imported,
ftm2,c0sc,elsa,,bit_offset,2,2,,verified,,imported,
ftm2,c0sc,elsa,,bit_width,1,1,,verified,,imported,
ftm2,c0sc,elsa,,access,read-write,read-write,,verified,,imported,
ftm2,c0sc,elsb,,bit_offset,3,3,,verified,,imported,
ftm2,c0sc,elsb,,bit_width,1,1,,verified,,imported,
ftm2,c0sc,elsb,,access,read-write,read-write,,verified,,imported,
ftm2,c0sc,msa,,bit_offset,4,4,,verified,,imported,
ftm2,c0sc,msa,,bit_width,1,1,,verified,,imported,
ftm2,c0sc,msa,,access,read-write,read-write,,verified,,imported,
ftm2,c0sc,msb,,bit_offset,5,5,,verified,,imported,
ftm2,c0sc,msb,,bit_width,1,1,,verified,,imported,
ftm2,c0sc,msb,,access,read-write,read-write,,verified,,imported,
ftm2,c0sc,chie,,bit_offset,6,6,,verified,,imported,
ftm2,c0sc,chie,,bit_width,1,1,,verified,,imported,
ftm2,c0sc,chie,,access,read-write,read-write,,verified,,imported,
ftm2,c0sc,chf,,bit_offset,7,7,,verified,,imported,
ftm2,c0sc,chf,,bit_width,1,1,,verified,,imported,
ftm2,c0sc,chf,,access,read-write,read-write,,verified,,imported,
ftm2,c1sc,,,address_offset,0x14,0x14,,verified,,imported,
ftm2,c1sc,,,reset_value,0,0,,verified,,imported,
ftm2,c1sc,,,size,32,32,,verified,,imported,
ftm2,c1sc,elsa,,bit_offset,2,2,,verified,,imported,
ftm2,c1sc,elsa,,bit_width,1,1,,verified,,imported,
ftm2,c1sc,elsa,,access,read-write,read-write,,verified,,imported,
ftm2,c1sc,elsb,,bit_offset,3,3,,verified,,imported,
ftm2,c1sc,elsb,,bit_width,1,1,,verified,,imported,
ftm2,c1sc,elsb,,access,read-write,read-write,,verified,,imported,
ftm2,c1sc,msa,,bit_offset,4,4,,verified,,imported,
ftm2,c1sc,msa,,bit_width,1,1,,verified,,imported,
ftm2,c1sc,msa,,access,read-write,read-write,,verified,,imported,
ftm2,c1sc,msb,,bit_offset,5,5,,verified,,imported,
ftm2,c1sc,msb,,bit_width,1,1,,verified,,imported,
ftm2,c1sc,msb,,access,read-write,read-write,,verified,,imported,
ftm2,c1sc,chie,,bit_offset,6,6,,verified,,imported,
ftm2,c1sc,chie,,bit_width,1,1,,verified,,imported,
ftm2,c1sc,chie,,access,read-write,read-write,,verified,,imported,
ftm2,c1sc,chf,,bit_offset,7,7,,verified,,imported,
ftm2,c1sc,chf,,bit_width,1,1,,verified,,imported,
ftm2,c1sc,chf,,access,read-write,read-write,,verified,,imported,
ftm2,c2sc,,,address_offset,0x1c,0x1c,,verified,,imported,
ftm2,c2sc,,,reset_value,0,0,,verified,,imported,
ftm2,c2sc,,,size,32,32,,verified,,imported,
ftm2,c2sc,elsa,,bit_offset,2,2,,verified,,imported,
ftm2,c2sc,elsa,,bit_width,1,1,,verified,,imported,
ftm2,c2sc,elsa,,access,read-write,read-write,,verified,,imported,
ftm2,c2sc,elsb,,bit_offset,3,3,,verified,,imported,
ftm2,c2sc,elsb,,bit_width,1,1,,verified,,imported,
ftm2,c2sc,elsb,,access,read-write,read-write,,verified,,imported,
ftm2,c2sc,msa,,bit_offset,4,4,,verified,,imported,
ftm2,c2sc,msa,,bit_width,1,1,,verified,,imported,
ftm2,c2sc,msa,,access,read-write,read-write,,verified,,imported,
ftm2,c2sc,msb,,bit_offset,5,5,,verified,,imported,
ftm2,c2sc,msb,,bit_width,1,1,,verified,,imported,
ftm2,c2sc,msb,,access,read-write,read-write,,verified,,imported,
ftm2,c2sc,chie,,bit_offset,6,6,,verified,,imported,
ftm2,c2sc,chie,,bit_width,1,1,,verified,,imported,
ftm2,c2sc,chie,,access,read-write,read-write,,verified,,imported,
ftm2,c2sc,chf,,bit_offset,7,7,,verified,,imported,
ftm2,c2sc,chf,,bit_width,1,1,,verified,,imported,
ftm2,c2sc,chf,,access,read-write,read-write,,verified,,imported,
ftm2,c3sc,,,address_offset,0x24,0x24,,verified,,imported,
ftm2,c3sc,,,reset_value,0,0,,verified,,imported,
ftm2,c3sc,,,size,32,32,,verified,,imported,
ftm2,c3sc,elsa,,bit_offset,2,2,,verified,,imported,
ftm2,c3sc,elsa,,bit_width,1,1,,verified,,imported,
ftm2,c3sc,elsa,,access,read-write,read-write,,verified,,imported,
ftm2,c3sc,elsb,,bit_offset,3,3,,verified,,imported,
ftm2,c3sc,elsb,,bit_width,1,1,,verified,,imported,
ftm2,c3sc,elsb,,access,read-write,read-write,,verified,,imported,
ftm2,c3sc,msa,,bit_offset,4,4,,verified,,imported,
ftm2,c3sc,msa,,bit_width,1,1,,verified,,imported,
ftm2,c3sc,msa,,access,read-write,read-write,,verified,,imported,
ftm2,c3sc,msb,,bit_offset,5,5,,verified,,imported,
ftm2,c3sc,msb,,bit_width,1,1,,verified,,imported,
ftm2,c3sc,msb,,access,read-write,read-write,,verified,,imported,
ftm2,c3sc,chie,,bit_offset,6,6,,verified,,imported,
ftm2,c3sc,chie,,bit_width,1,1,,verified,,imported,
ftm2,c3sc,chie,,access,read-write,read-write,,verified,,imported,
ftm2,c3sc,chf,,bit_offset,7,7,,verified,,imported,
ftm2,c3sc,chf,,bit_width,1,1,,verified,,imported,
ftm2,c3sc,chf,,access,read-write,read-write,,verified,,imported,
ftm2,c4sc,,,address_offset,0x2c,0x2c,,verified,,imported,
ftm2,c4sc,,,reset_value,0,0,,verified,,imported,
ftm2,c4sc,,,size,32,32,,verified,,imported,
ftm2,c4sc,elsa,,bit_offset,2,2,,verified,,imported,
ftm2,c4sc,elsa,,bit_width,1,1,,verified,,imported,
ftm2,c4sc,elsa,,access,read-write,read-write,,verified,,imported,
ftm2,c4sc,elsb,,bit_offset,3,3,,verified,,imported,
ftm2,c4sc,elsb,,bit_width,1,1,,verified,,imported,
ftm2,c4sc,elsb,,access,read-write,read-write,,verified,,imported,
ftm2,c4sc,msa,,bit_offset,4,4,,verified,,imported,
ftm2,c4sc,msa,,bit_width,1,1,,verified,,imported,
ftm2,c4sc,msa,,access,read-write,read-write,,verified,,imported,
ftm2,c4sc,msb,,bit_offset,5,5,,verified,,imported,
ftm2,c4sc,msb,,bit_width,1,1,,verified,,imported,
ftm2,c4sc,msb,,access,read-write,read-write,,verified,,imported,
ftm2,c4sc,chie,,bit_offset,6,6,,verified,,imported,
ftm2,c4sc,chie,,bit_width,1,1,,verified,,imported,
ftm2,c4sc,chie,,access,read-write,read-write,,verified,,imported,
ftm2,c4sc,chf,,bit_offset,7,7,,verified,,imported,
ftm2,c4sc,chf,,bit_width,1,1,,verified,,imported,
ftm2,c4sc,chf,,access,read-write,read-write,,verified,,imported,
ftm2,c5sc,,,address_offset,0x34,0x34,,verified,,imported,
ftm2,c5sc,,,reset_value,0,0,,verified,,imported,
ftm2,c5sc,,,size,32,32,,verified,,imported,
ftm2,c5sc,elsa,,bit_offset,2,2,,verified,,imported,
ftm2,c5sc,elsa,,bit_width,1,1,,verified,,imported,
ftm2,c5sc,elsa,,access,read-write,read-write,,verified,,imported,
ftm2,c5sc,elsb,,bit_offset,3,3,,verified,,imported,
ftm2,c5sc,elsb,,bit_width,1,1,,verified,,imported,
ftm2,c5sc,elsb,,access,read-write,read-write,,verified,,imported,
ftm2,c5sc,msa,,bit_offset,4,4,,verified,,imported,
ftm2,c5sc,msa,,bit_width,1,1,,verified,,imported,
ftm2,c5sc,msa,,access,read-write,read-write,,verified,,imported,
ftm2,c5sc,msb,,bit_offset,5,5,,verified,,imported,
ftm2,c5sc,msb,,bit_width,1,1,,verified,,imported,
ftm2,c5sc,msb,,access,read-write,read-write,,verified,,imported,
ftm2,c5sc,chie,,bit_offset,6,6,,verified,,imported,
ftm2,c5sc,chie,,bit_width,1,1,,verified,,imported,
ftm2,c5sc,chie,,access,read-write,read-write,,verified,,imported,
ftm2,c5sc,chf,,bit_offset,7,7,,verified,,imported,
ftm2,c5sc,chf,,bit_width,1,1,,verified,,imported,
ftm2,c5sc,chf,,access,read-write,read-write,,verified,,imported,
ftm2,c6sc,,,address_offset,0x3c,0x3c,,verified,,imported,
ftm2,c6sc,,,reset_value,0,0,,verified,,imported,
ftm2,c6sc,,,size,32,32,,verified,,imported,
ftm2,c6sc,elsa,,bit_offset,2,2,,verified,,imported,
ftm2,c6sc,elsa,,bit_width,1,1,,verified,,imported,
ftm2,c6sc,elsa,,access,read-write,read-write,,verified,,imported,
ftm2,c6sc,elsb,,bit_offset,3,3,,verified,,imported,
ftm2,c6sc,elsb,,bit_width,1,1,,verified,,imported,
ftm2,c6sc,elsb,,access,read-write,read-write,,verified,,imported,
ftm2,c6sc,msa,,bit_offset,4,4,,verified,,imported,
ftm2,c6sc,msa,,bit_width,1,1,,verified,,imported,
ftm2,c6sc,msa,,access,read-write,read-write,,verified,,imported,
ftm2,c6sc,msb,,bit_offset,5,5,,verified,,imported,
ftm2,c6sc,msb,,bit_width,1,1,,verified,,imported,
ftm2,c6sc,msb,,access,read-write,read-write,,verified,,imported,
