peripheral,register,field_name,alt_name,key,correct_value,svd_value,agent_value,status,page,set_method,derived_from
aips0,pacro,tp5,,access,,read-write,,,,,
aips0,pacro,wp5,,bit_offset,,9,,,,,
aips0,pacro,wp5,,bit_width,,1,,,,,
aips0,pacro,wp5,,access,,read-write,,,,,
aips0,pacro,sp5,,bit_offset,,10,,,,,
aips0,pacro,sp5,,bit_width,,1,,,,,
aips0,pacro,sp5,,access,,read-write,,,,,
aips0,pacro,tp4,,bit_offset,,12,,,,,
aips0,pacro,tp4,,bit_width,,1,,,,,
aips0,pacro,tp4,,access,,read-write,,,,,
aips0,pacro,wp4,,bit_offset,,13,,,,,
aips0,pacro,wp4,,bit_width,,1,,,,,
aips0,pacro,wp4,,access,,read-write,,,,,
aips0,pacro,sp4,,bit_offset,,14,,,,,
aips0,pacro,sp4,,bit_width,,1,,,,,
aips0,pacro,sp4,,access,,read-write,,,,,
aips0,pacro,tp3,,bit_offset,,16,,,,,
aips0,pacro,tp3,,bit_width,,1,,,,,
aips0,pacro,tp3,,access,,read-write,,,,,
aips0,pacro,wp3,,bit_offset,,17,,,,,
aips0,pacro,wp3,,bit_width,,1,,,,,
aips0,pacro,wp3,,access,,read-write,,,,,
aips0,pacro,sp3,,bit_offset,,18,,,,,
aips0,pacro,sp3,,bit_width,,1,,,,,
aips0,pacro,sp3,,access,,read-write,,,,,
aips0,pacro,tp2,,bit_offset,,20,,,,,
aips0,pacro,tp2,,bit_width,,1,,,,,
aips0,pacro,tp2,,access,,read-write,,,,,
aips0,pacro,wp2,,bit_offset,,21,,,,,
aips0,pacro,wp2,,bit_width,,1,,,,,
aips0,pacro,wp2,,access,,read-write,,,,,
aips0,pacro,sp2,,bit_offset,,22,,,,,
aips0,pacro,sp2,,bit_width,,1,,,,,
aips0,pacro,sp2,,access,,read-write,,,,,
aips0,pacro,tp1,,bit_offset,,24,,,,,
aips0,pacro,tp1,,bit_width,,1,,,,,
aips0,pacro,tp1,,access,,read-write,,,,,
aips0,pacro,wp1,,bit_offset,,25,,,,,
aips0,pacro,wp1,,bit_width,,1,,,,,
aips0,pacro,wp1,,access,,read-write,,,,,
aips0,pacro,sp1,,bit_offset,,26,,,,,
aips0,pacro,sp1,,bit_width,,1,,,,,
aips0,pacro,sp1,,access,,read-write,,,,,
aips0,pacro,tp0,,bit_offset,,28,,,,,
aips0,pacro,tp0,,bit_width,,1,,,,,
aips0,pacro,tp0,,access,,read-write,,,,,
aips0,pacro,wp0,,bit_offset,,29,,,,,
aips0,pacro,wp0,,bit_width,,1,,,,,
aips0,pacro,wp0,,access,,read-write,,,,,
aips0,pacro,sp0,,bit_offset,,30,,,,,
aips0,pacro,sp0,,bit_width,,1,,,,,
aips0,pacro,sp0,,access,,read-write,,,,,
aips0,pacrp,,,address_offset,,0x6C,,,,,
aips0,pacrp,,,reset_value,,0x44444444,,,,,
aips0,pacrp,,,size,,32,,,,,
aips0,pacrp,tp7,,bit_offset,,0,,,,,
aips0,pacrp,tp7,,bit_width,,1,,,,,
aips0,pacrp,tp7,,access,,read-write,,,,,
aips0,pacrp,wp7,,bit_offset,,1,,,,,
aips0,pacrp,wp7,,bit_width,,1,,,,,
aips0,pacrp,wp7,,access,,read-write,,,,,
aips0,pacrp,sp7,,bit_offset,,2,,,,,
aips0,pacrp,sp7,,bit_width,,1,,,,,
aips0,pacrp,sp7,,access,,read-write,,,,,
aips0,pacrp,tp6,,bit_offset,,4,,,,,
aips0,pacrp,tp6,,bit_width,,1,,,,,
aips0,pacrp,tp6,,access,,read-write,,,,,
aips0,pacrp,wp6,,bit_offset,,5,,,,,
aips0,pacrp,wp6,,bit_width,,1,,,,,
aips0,pacrp,wp6,,access,,read-write,,,,,
aips0,pacrp,sp6,,bit_offset,,6,,,,,
aips0,pacrp,sp6,,bit_width,,1,,,,,
aips0,pacrp,sp6,,access,,read-write,,,,,
aips0,pacrp,tp5,,bit_offset,,8,,,,,
aips0,pacrp,tp5,,bit_width,,1,,,,,
aips0,pacrp,tp5,,access,,read-write,,,,,
aips0,pacrp,wp5,,bit_offset,,9,,,,,
aips0,pacrp,wp5,,bit_width,,1,,,,,
aips0,pacrp,wp5,,access,,read-write,,,,,
aips0,pacrp,sp5,,bit_offset,,10,,,,,
aips0,pacrp,sp5,,bit_width,,1,,,,,
aips0,pacrp,sp5,,access,,read-write,,,,,
aips0,pacrp,tp4,,bit_offset,,12,,,,,
aips0,pacrp,tp4,,bit_width,,1,,,,,
aips0,pacrp,tp4,,access,,read-write,,,,,
aips0,pacrp,wp4,,bit_offset,,13,,,,,
aips0,pacrp,wp4,,bit_width,,1,,,,,
aips0,pacrp,wp4,,access,,read-write,,,,,
aips0,pacrp,sp4,,bit_offset,,14,,,,,
aips0,pacrp,sp4,,bit_width,,1,,,,,
aips0,pacrp,sp4,,access,,read-write,,,,,
aips0,pacrp,tp3,,bit_offset,,16,,,,,
aips0,pacrp,tp3,,bit_width,,1,,,,,
aips0,pacrp,tp3,,access,,read-write,,,,,
aips0,pacrp,wp3,,bit_offset,,17,,,,,
aips0,pacrp,wp3,,bit_width,,1,,,,,
aips0,pacrp,wp3,,access,,read-write,,,,,
aips0,pacrp,sp3,,bit_offset,,18,,,,,
aips0,pacrp,sp3,,bit_width,,1,,,,,
aips0,pacrp,sp3,,access,,read-write,,,,,
aips0,pacrp,tp2,,bit_offset,,20,,,,,
aips0,pacrp,tp2,,bit_width,,1,,,,,
aips0,pacrp,tp2,,access,,read-write,,,,,
aips0,pacrp,wp2,,bit_offset,,21,,,,,
aips0,pacrp,wp2,,bit_width,,1,,,,,
aips0,pacrp,wp2,,access,,read-write,,,,,
aips0,pacrp,sp2,,bit_offset,,22,,,,,
aips0,pacrp,sp2,,bit_width,,1,,,,,
aips0,pacrp,sp2,,access,,read-write,,,,,
aips0,pacrp,tp1,,bit_offset,,24,,,,,
aips0,pacrp,tp1,,bit_width,,1,,,,,
aips0,pacrp,tp1,,access,,read-write,,,,,
aips0,pacrp,wp1,,bit_offset,,25,,,,,
aips0,pacrp,wp1,,bit_width,,1,,,,,
aips0,pacrp,wp1,,access,,read-write,,,,,
aips0,pacrp,sp1,,bit_offset,,26,,,,,
aips0,pacrp,sp1,,bit_width,,1,,,,,
aips0,pacrp,sp1,,access,,read-write,,,,,
aips0,pacrp,tp0,,bit_offset,,28,,,,,
aips0,pacrp,tp0,,bit_width,,1,,,,,
aips0,pacrp,tp0,,access,,read-write,,,,,
aips0,pacrp,wp0,,bit_offset,,29,,,,,
aips0,pacrp,wp0,,bit_width,,1,,,,,
aips0,pacrp,wp0,,access,,read-write,,,,,
aips0,pacrp,sp0,,bit_offset,,30,,,,,
aips0,pacrp,sp0,,bit_width,,1,,,,,
aips0,pacrp,sp0,,access,,read-write,,,,,
aips0,pacru,,,address_offset,,0x80,,,,,
aips0,pacru,,,reset_value,,0x44000000,,,,,
aips0,pacru,,,size,,32,,,,,
aips0,pacru,tp1,,bit_offset,,24,,,,,
aips0,pacru,tp1,,bit_width,,1,,,,,
aips0,pacru,tp1,,access,,read-write,,,,,
aips0,pacru,wp1,,bit_offset,,25,,,,,
aips0,pacru,wp1,,bit_width,,1,,,,,
aips0,pacru,wp1,,access,,read-write,,,,,
aips0,pacru,sp1,,bit_offset,,26,,,,,
aips0,pacru,sp1,,bit_width,,1,,,,,
aips0,pacru,sp1,,access,,read-write,,,,,
aips0,pacru,tp0,,bit_offset,,28,,,,,
aips0,pacru,tp0,,bit_width,,1,,,,,
aips0,pacru,tp0,,access,,read-write,,,,,
aips0,pacru,wp0,,bit_offset,,29,,,,,
aips0,pacru,wp0,,bit_width,,1,,,,,
aips0,pacru,wp0,,access,,read-write,,,,,
aips0,pacru,sp0,,bit_offset,,30,,,,,
aips0,pacru,sp0,,bit_width,,1,,,,,
aips0,pacru,sp0,,access,,read-write,,,,,
aips1,,,,base_address,0x40080000,0x40080000,,verified,93,human-verified,
aips1,mpra,,,address_offset,0,0,,verified,437,human-verified,
aips1,mpra,,,reset_value,,0x77700000,,datasheet-ambiguous,437,human-verified,
aips1,mpra,,,size,32,32,,verified,437,human-verified,
aips1,mpra,mpl5,,bit_offset,8,8,,verified,437,human-verified,
aips1,mpra,mpl5,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mpl5,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mtw5,,bit_offset,9,9,,verified,437,human-verified,
aips1,mpra,mtw5,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mtw5,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mtr5,,bit_offset,10,10,,verified,437,human-verified,
aips1,mpra,mtr5,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mtr5,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mpl4,,bit_offset,12,12,,verified,437,human-verified,
aips1,mpra,mpl4,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mpl4,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mtw4,,bit_offset,13,13,,verified,437,human-verified,
aips1,mpra,mtw4,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mtw4,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mtr4,,bit_offset,14,14,,verified,437,human-verified,
aips1,mpra,mtr4,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mtr4,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mpl3,,bit_offset,16,16,,verified,437,human-verified,
aips1,mpra,mpl3,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mpl3,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mtw3,,bit_offset,17,17,,verified,437,human-verified,
aips1,mpra,mtw3,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mtw3,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mtr3,,bit_offset,18,18,,verified,437,human-verified,
aips1,mpra,mtr3,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mtr3,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mpl2,,bit_offset,20,20,,verified,437,human-verified,
aips1,mpra,mpl2,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mpl2,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mtw2,,bit_offset,21,21,,verified,437,human-verified,
aips1,mpra,mtw2,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mtw2,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mtr2,,bit_offset,22,22,,verified,437,human-verified,
aips1,mpra,mtr2,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mtr2,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mpl1,,bit_offset,24,24,,verified,437,human-verified,
aips1,mpra,mpl1,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mpl1,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mtw1,,bit_offset,25,25,,verified,437,human-verified,
aips1,mpra,mtw1,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mtw1,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mtr1,,bit_offset,26,26,,verified,437,human-verified,
aips1,mpra,mtr1,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mtr1,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mpl0,,bit_offset,28,28,,verified,437,human-verified,
aips1,mpra,mpl0,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mpl0,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mtw0,,bit_offset,29,29,,verified,437,human-verified,
aips1,mpra,mtw0,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mtw0,,access,read-write,read-write,,verified,437,human-verified,
aips1,mpra,mtr0,,bit_offset,30,30,,verified,437,human-verified,
aips1,mpra,mtr0,,bit_width,1,1,,verified,437,human-verified,
aips1,mpra,mtr0,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,,,address_offset,0x20,0x20,,verified,437,human-verified,
aips1,pacra,,,reset_value,,0x50000000,,datasheet-ambiguous,437,human-verified,
aips1,pacra,,,size,32,32,,verified,437,human-verified,
aips1,pacra,tp7,,bit_offset,0,0,,verified,437,human-verified,
aips1,pacra,tp7,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,tp7,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,wp7,,bit_offset,1,1,,verified,437,human-verified,
aips1,pacra,wp7,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,wp7,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,sp7,,bit_offset,2,2,,verified,437,human-verified,
aips1,pacra,sp7,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,sp7,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,tp6,,bit_offset,4,4,,verified,437,human-verified,
aips1,pacra,tp6,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,tp6,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,wp6,,bit_offset,5,5,,verified,437,human-verified,
aips1,pacra,wp6,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,wp6,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,sp6,,bit_offset,6,6,,verified,437,human-verified,
aips1,pacra,sp6,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,sp6,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,tp5,,bit_offset,8,8,,verified,437,human-verified,
aips1,pacra,tp5,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,tp5,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,wp5,,bit_offset,9,9,,verified,437,human-verified,
aips1,pacra,wp5,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,wp5,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,sp5,,bit_offset,10,10,,verified,437,human-verified,
aips1,pacra,sp5,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,sp5,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,tp4,,bit_offset,12,12,,verified,437,human-verified,
aips1,pacra,tp4,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,tp4,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,wp4,,bit_offset,13,13,,verified,437,human-verified,
aips1,pacra,wp4,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,wp4,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,sp4,,bit_offset,14,14,,verified,437,human-verified,
aips1,pacra,sp4,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,sp4,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,tp3,,bit_offset,16,16,,verified,437,human-verified,
aips1,pacra,tp3,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,tp3,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,wp3,,bit_offset,17,17,,verified,437,human-verified,
aips1,pacra,wp3,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,wp3,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,sp3,,bit_offset,18,18,,verified,437,human-verified,
aips1,pacra,sp3,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,sp3,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,tp2,,bit_offset,20,20,,verified,437,human-verified,
aips1,pacra,tp2,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,tp2,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,wp2,,bit_offset,21,21,,verified,437,human-verified,
aips1,pacra,wp2,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,wp2,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,sp2,,bit_offset,22,22,,verified,437,human-verified,
aips1,pacra,sp2,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,sp2,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,tp1,,bit_offset,24,24,,verified,437,human-verified,
aips1,pacra,tp1,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,tp1,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,wp1,,bit_offset,25,25,,verified,437,human-verified,
aips1,pacra,wp1,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,wp1,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,sp1,,bit_offset,26,26,,verified,437,human-verified,
aips1,pacra,sp1,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,sp1,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,tp0,,bit_offset,28,28,,verified,437,human-verified,
aips1,pacra,tp0,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,tp0,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,wp0,,bit_offset,29,29,,verified,437,human-verified,
aips1,pacra,wp0,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,wp0,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacra,sp0,,bit_offset,30,30,,verified,437,human-verified,
aips1,pacra,sp0,,bit_width,1,1,,verified,437,human-verified,
aips1,pacra,sp0,,access,read-write,read-write,,verified,437,human-verified,
aips1,pacrb,,,address_offset,,0x24,,,,,
aips1,pacrb,,,reset_value,,0,,,,,
aips1,pacrb,,,size,,32,,,,,
aips1,pacrb,tp7,,bit_offset,,0,,,,,
aips1,pacrb,tp7,,bit_width,,1,,,,,
aips1,pacrb,tp7,,access,,read-write,,,,,
aips1,pacrb,wp7,,bit_offset,,1,,,,,
aips1,pacrb,wp7,,bit_width,,1,,,,,
aips1,pacrb,wp7,,access,,read-write,,,,,
aips1,pacrb,sp7,,bit_offset,,2,,,,,
aips1,pacrb,sp7,,bit_width,,1,,,,,
aips1,pacrb,sp7,,access,,read-write,,,,,
aips1,pacrb,tp6,,bit_offset,,4,,,,,
aips1,pacrb,tp6,,bit_width,,1,,,,,
aips1,pacrb,tp6,,access,,read-write,,,,,
aips1,pacrb,wp6,,bit_offset,,5,,,,,
aips1,pacrb,wp6,,bit_width,,1,,,,,
aips1,pacrb,wp6,,access,,read-write,,,,,
aips1,pacrb,sp6,,bit_offset,,6,,,,,
aips1,pacrb,sp6,,bit_width,,1,,,,,
aips1,pacrb,sp6,,access,,read-write,,,,,
aips1,pacrb,tp5,,bit_offset,,8,,,,,
aips1,pacrb,tp5,,bit_width,,1,,,,,
aips1,pacrb,tp5,,access,,read-write,,,,,
aips1,pacrb,wp5,,bit_offset,,9,,,,,
aips1,pacrb,wp5,,bit_width,,1,,,,,
aips1,pacrb,wp5,,access,,read-write,,,,,
aips1,pacrb,sp5,,bit_offset,,10,,,,,
aips1,pacrb,sp5,,bit_width,,1,,,,,
aips1,pacrb,sp5,,access,,read-write,,,,,
aips1,pacrb,tp4,,bit_offset,,12,,,,,
aips1,pacrb,tp4,,bit_width,,1,,,,,
aips1,pacrb,tp4,,access,,read-write,,,,,
aips1,pacrb,wp4,,bit_offset,,13,,,,,
aips1,pacrb,wp4,,bit_width,,1,,,,,
aips1,pacrb,wp4,,access,,read-write,,,,,
aips1,pacrb,sp4,,bit_offset,,14,,,,,
aips1,pacrb,sp4,,bit_width,,1,,,,,
aips1,pacrb,sp4,,access,,read-write,,,,,
aips1,pacrb,tp3,,bit_offset,,16,,,,,
aips1,pacrb,tp3,,bit_width,,1,,,,,
aips1,pacrb,tp3,,access,,read-write,,,,,
aips1,pacrb,wp3,,bit_offset,,17,,,,,
aips1,pacrb,wp3,,bit_width,,1,,,,,
aips1,pacrb,wp3,,access,,read-write,,,,,
aips1,pacrb,sp3,,bit_offset,,18,,,,,
aips1,pacrb,sp3,,bit_width,,1,,,,,
aips1,pacrb,sp3,,access,,read-write,,,,,
aips1,pacrb,tp2,,bit_offset,,20,,,,,
aips1,pacrb,tp2,,bit_width,,1,,,,,
aips1,pacrb,tp2,,access,,read-write,,,,,
aips1,pacrb,wp2,,bit_offset,,21,,,,,
aips1,pacrb,wp2,,bit_width,,1,,,,,
aips1,pacrb,wp2,,access,,read-write,,,,,
aips1,pacrb,sp2,,bit_offset,,22,,,,,
aips1,pacrb,sp2,,bit_width,,1,,,,,
aips1,pacrb,sp2,,access,,read-write,,,,,
aips1,pacrb,tp1,,bit_offset,,24,,,,,
aips1,pacrb,tp1,,bit_width,,1,,,,,
aips1,pacrb,tp1,,access,,read-write,,,,,
aips1,pacrb,wp1,,bit_offset,,25,,,,,
aips1,pacrb,wp1,,bit_width,,1,,,,,
aips1,pacrb,wp1,,access,,read-write,,,,,
aips1,pacrb,sp1,,bit_offset,,26,,,,,
aips1,pacrb,sp1,,bit_width,,1,,,,,
aips1,pacrb,sp1,,access,,read-write,,,,,
aips1,pacrb,tp0,,bit_offset,,28,,,,,
aips1,pacrb,tp0,,bit_width,,1,,,,,
aips1,pacrb,tp0,,access,,read-write,,,,,
aips1,pacrb,wp0,,bit_offset,,29,,,,,
aips1,pacrb,wp0,,bit_width,,1,,,,,
aips1,pacrb,wp0,,access,,read-write,,,,,
aips1,pacrb,sp0,,bit_offset,,30,,,,,
aips1,pacrb,sp0,,bit_width,,1,,,,,
aips1,pacrb,sp0,,access,,read-write,,,,,
aips1,pacrc,,,address_offset,,0x28,,,,,
aips1,pacrc,,,reset_value,,0,,,,,
aips1,pacrc,,,size,,32,,,,,
aips1,pacrc,tp7,,bit_offset,,0,,,,,
aips1,pacrc,tp7,,bit_width,,1,,,,,
aips1,pacrc,tp7,,access,,read-write,,,,,
aips1,pacrc,wp7,,bit_offset,,1,,,,,
aips1,pacrc,wp7,,bit_width,,1,,,,,
aips1,pacrc,wp7,,access,,read-write,,,,,
aips1,pacrc,sp7,,bit_offset,,2,,,,,
aips1,pacrc,sp7,,bit_width,,1,,,,,
aips1,pacrc,sp7,,access,,read-write,,,,,
aips1,pacrc,tp6,,bit_offset,,4,,,,,
aips1,pacrc,tp6,,bit_width,,1,,,,,
aips1,pacrc,tp6,,access,,read-write,,,,,
aips1,pacrc,wp6,,bit_offset,,5,,,,,
aips1,pacrc,wp6,,bit_width,,1,,,,,
aips1,pacrc,wp6,,access,,read-write,,,,,
aips1,pacrc,sp6,,bit_offset,,6,,,,,
aips1,pacrc,sp6,,bit_width,,1,,,,,
aips1,pacrc,sp6,,access,,read-write,,,,,
aips1,pacrc,tp5,,bit_offset,,8,,,,,
aips1,pacrc,tp5,,bit_width,,1,,,,,
aips1,pacrc,tp5,,access,,read-write,,,,,
aips1,pacrc,wp5,,bit_offset,,9,,,,,
aips1,pacrc,wp5,,bit_width,,1,,,,,
aips1,pacrc,wp5,,access,,read-write,,,,,
aips1,pacrc,sp5,,bit_offset,,10,,,,,
aips1,pacrc,sp5,,bit_width,,1,,,,,
aips1,pacrc,sp5,,access,,read-write,,,,,
aips1,pacrc,tp4,,bit_offset,,12,,,,,
aips1,pacrc,tp4,,bit_width,,1,,,,,
aips1,pacrc,tp4,,access,,read-write,,,,,
aips1,pacrc,wp4,,bit_offset,,13,,,,,
aips1,pacrc,wp4,,bit_width,,1,,,,,
aips1,pacrc,wp4,,access,,read-write,,,,,
aips1,pacrc,sp4,,bit_offset,,14,,,,,
aips1,pacrc,sp4,,bit_width,,1,,,,,
aips1,pacrc,sp4,,access,,read-write,,,,,
aips1,pacrc,tp3,,bit_offset,,16,,,,,
aips1,pacrc,tp3,,bit_width,,1,,,,,
aips1,pacrc,tp3,,access,,read-write,,,,,
aips1,pacrc,wp3,,bit_offset,,17,,,,,
aips1,pacrc,wp3,,bit_width,,1,,,,,
aips1,pacrc,wp3,,access,,read-write,,,,,
aips1,pacrc,sp3,,bit_offset,,18,,,,,
aips1,pacrc,sp3,,bit_width,,1,,,,,
aips1,pacrc,sp3,,access,,read-write,,,,,
aips1,pacrc,tp2,,bit_offset,,20,,,,,
aips1,pacrc,tp2,,bit_width,,1,,,,,
aips1,pacrc,tp2,,access,,read-write,,,,,
aips1,pacrc,wp2,,bit_offset,,21,,,,,
aips1,pacrc,wp2,,bit_width,,1,,,,,
aips1,pacrc,wp2,,access,,read-write,,,,,
aips1,pacrc,sp2,,bit_offset,,22,,,,,
aips1,pacrc,sp2,,bit_width,,1,,,,,
aips1,pacrc,sp2,,access,,read-write,,,,,
aips1,pacrc,tp1,,bit_offset,,24,,,,,
aips1,pacrc,tp1,,bit_width,,1,,,,,
aips1,pacrc,tp1,,access,,read-write,,,,,
aips1,pacrc,wp1,,bit_offset,,25,,,,,
aips1,pacrc,wp1,,bit_width,,1,,,,,
aips1,pacrc,wp1,,access,,read-write,,,,,
aips1,pacrc,sp1,,bit_offset,,26,,,,,
aips1,pacrc,sp1,,bit_width,,1,,,,,
aips1,pacrc,sp1,,access,,read-write,,,,,
aips1,pacrc,tp0,,bit_offset,,28,,,,,
aips1,pacrc,tp0,,bit_width,,1,,,,,
aips1,pacrc,tp0,,access,,read-write,,,,,
aips1,pacrc,wp0,,bit_offset,,29,,,,,
aips1,pacrc,wp0,,bit_width,,1,,,,,
aips1,pacrc,wp0,,access,,read-write,,,,,
aips1,pacrc,sp0,,bit_offset,,30,,,,,
aips1,pacrc,sp0,,bit_width,,1,,,,,
aips1,pacrc,sp0,,access,,read-write,,,,,
aips1,pacrd,,,address_offset,,0x2C,,,,,
aips1,pacrd,,,reset_value,,0,,,,,
aips1,pacrd,,,size,,32,,,,,
aips1,pacrd,tp7,,bit_offset,,0,,,,,
aips1,pacrd,tp7,,bit_width,,1,,,,,
aips1,pacrd,tp7,,access,,read-write,,,,,
aips1,pacrd,wp7,,bit_offset,,1,,,,,
aips1,pacrd,wp7,,bit_width,,1,,,,,
aips1,pacrd,wp7,,access,,read-write,,,,,
aips1,pacrd,sp7,,bit_offset,,2,,,,,
aips1,pacrd,sp7,,bit_width,,1,,,,,
aips1,pacrd,sp7,,access,,read-write,,,,,
aips1,pacrd,tp6,,bit_offset,,4,,,,,
aips1,pacrd,tp6,,bit_width,,1,,,,,
aips1,pacrd,tp6,,access,,read-write,,,,,
aips1,pacrd,wp6,,bit_offset,,5,,,,,
aips1,pacrd,wp6,,bit_width,,1,,,,,
aips1,pacrd,wp6,,access,,read-write,,,,,
aips1,pacrd,sp6,,bit_offset,,6,,,,,
aips1,pacrd,sp6,,bit_width,,1,,,,,
aips1,pacrd,sp6,,access,,read-write,,,,,
aips1,pacrd,tp5,,bit_offset,,8,,,,,
aips1,pacrd,tp5,,bit_width,,1,,,,,
aips1,pacrd,tp5,,access,,read-write,,,,,
aips1,pacrd,wp5,,bit_offset,,9,,,,,
aips1,pacrd,wp5,,bit_width,,1,,,,,
aips1,pacrd,wp5,,access,,read-write,,,,,
aips1,pacrd,sp5,,bit_offset,,10,,,,,
aips1,pacrd,sp5,,bit_width,,1,,,,,
aips1,pacrd,sp5,,access,,read-write,,,,,
aips1,pacrd,tp4,,bit_offset,,12,,,,,
aips1,pacrd,tp4,,bit_width,,1,,,,,
aips1,pacrd,tp4,,access,,read-write,,,,,
aips1,pacrd,wp4,,bit_offset,,13,,,,,
aips1,pacrd,wp4,,bit_width,,1,,,,,
aips1,pacrd,wp4,,access,,read-write,,,,,
aips1,pacrd,sp4,,bit_offset,,14,,,,,
aips1,pacrd,sp4,,bit_width,,1,,,,,
aips1,pacrd,sp4,,access,,read-write,,,,,
aips1,pacrd,tp3,,bit_offset,,16,,,,,
aips1,pacrd,tp3,,bit_width,,1,,,,,
aips1,pacrd,tp3,,access,,read-write,,,,,
aips1,pacrd,wp3,,bit_offset,,17,,,,,
aips1,pacrd,wp3,,bit_width,,1,,,,,
aips1,pacrd,wp3,,access,,read-write,,,,,
aips1,pacrd,sp3,,bit_offset,,18,,,,,
aips1,pacrd,sp3,,bit_width,,1,,,,,
aips1,pacrd,sp3,,access,,read-write,,,,,
aips1,pacrd,tp2,,bit_offset,,20,,,,,
aips1,pacrd,tp2,,bit_width,,1,,,,,
