peripheral_name, register_name, field_name, key, value, true_value, agent_judgement, confidence_score
rcc, apb1rstr, cecrst, bit_width, 29, False, False, 1.0
rcc, apb1rstr, dacrst, bit_offset, 29, True, True, 1.0
rcc, apb1rstr, dacrst, access, read-write, True, True, 0.98
rcc, apb1rstr, dacrst, bit_width, 83, False, False, 1.0
rcc, apb1rstr, i2c1rst, bit_offset, 21, True, True, 1.0
rcc, apb1rstr, i2c1rst, access, read-only, False, False, 0.95
rcc, apb1rstr, i2c1rst, bit_width, 1, True, True, 0.98
rcc, apb1rstr, i2c2rst, bit_offset, 1, False, False, 0.99
rcc, apb1rstr, i2c2rst, access, read-write, True, True, 0.99
rcc, apb1rstr, i2c2rst, bit_width, 91, False, False, 1.0
rcc, apb1rstr, pwrrst, bit_offset, 55, False, False, 1.0
rcc, apb1rstr, pwrrst, access, read-write, True, True, 0.98
rcc, apb1rstr, pwrrst, bit_width, 1, True, True, 0.98
rcc, apb1rstr, spi2rst, bit_offset, 63, False, False, 0.99
rcc, apb1rstr, spi2rst, access, read-write, True, False, 1.0
rcc, apb1rstr, spi2rst, bit_width, 46, False, False, 0.99
rcc, apb1rstr, spi3rst, bit_offset, 15, True, True, 1.0
rcc, apb1rstr, spi3rst, access, write-only, False, False, 0.98
okcjdczoc, apb1rstr, spi3rst, bit_width, 1, False, False, 1.0
rcc, apb1rstr, tim12rst, bit_offset, 6, True, True, 1.0
rcc, uzvux, tim12rst, access, read-write, False, False, 1.0
rcc, apb1rstr, tim12rst, bit_width, 1, True, True, 0.99
rcc, apb1rstr, tim13rst, bit_offset, 7, True, True, 0.98
rcc, apb1rstr, tim13rst, access, reserved, False, False, 0.99
rcc, apb1rstr, pzjjorzgtz, bit_width, 1, False, False, 1.0
rcc, apb1rstr, tim14rst, bit_offset, 8, True, True, 0.98
rcc, apb1rstr, tim14rst, access, reserved, False, False, 0.98
rcc, apb1rstr, tim14rst, bit_width, 1, True, True, 0.98
rcc, apb1rstr, tim2rst, bit_offset, 0, True, True, 0.96
rcc, oeb, tim2rst, access, read-write, False, False, 0.0
rcc, apb1rstr, tim2rst, bit_width, 1, True, True, 1.0
rcc, apb1rstr, dhpuvrut, bit_offset, 1, False, False, 1.0
rcc, apb1rstr, tim3rst, access, read-write, True, True, 0.98
rcc, apb1rstr, tim3rst, bit_width, 1, True, True, 0.96
rcc, apb1rstr, tim4rst, bit_offset, 2, True, True, 1.0
rcc, yorwumbdeofk, tim4rst, access, read-write, False, False, 0.0
rcc, apb1rstr, tim4rst, bit_width, 7, False, False, 1.0
rcc, apb1rstr, tim5rst, bit_offset, 73, False, False, 0.99
rcc, apb1rstr, tim5rst, access, read-write, True, True, 0.99
rcc, apb1rstr, tim5rst, bit_width, 61, False, False, 1.0
rcc, apb1rstr, tim6rst, bit_offset, 52, False, False, 1.0
rcc, apb1rstr, tim6rst, access, reserved, False, False, 0.99
rcc, apb1rstr, tim6rst, bit_width, 1, True, True, 0.98
rcc, apb1rstr, tim7rst, bit_offset, 5, True, True, 1.0
