peripheral,register,field_name,key,correct_value,svd_value,agent_value
exti,rtsr,rt23,bit_width,,,1
exti,rtsr,rt3,bit_offset,,,3
exti,rtsr,rt3,bit_width,,,1
exti,rtsr,rt31,bit_offset,,,31
exti,rtsr,rt31,bit_width,,,1
exti,rtsr,rt4,bit_offset,,,4
exti,rtsr,rt4,bit_width,,,1
exti,rtsr,rt5,bit_offset,,,5
exti,rtsr,rt5,bit_width,,,1
exti,rtsr,rt6,bit_offset,,,6
exti,rtsr,rt6,bit_width,,,1
exti,rtsr,rt7,bit_offset,,,7
exti,rtsr,rt7,bit_width,,,1
exti,rtsr,rt8,bit_offset,,,8
exti,rtsr,rt8,bit_width,,,1
exti,rtsr,rt9,bit_offset,,,9
exti,rtsr,rt9,bit_width,,,1
exti,swier,,address_offset,,0x10,
exti,swier,,reset_value,,0x00000000,
exti,swier,,size,,32,
exti,swier,swier0,bit_offset,,0,
exti,swier,swier0,bit_width,,1,
exti,swier,swier1,bit_offset,,1,
exti,swier,swier1,bit_width,,1,
exti,swier,swier10,bit_offset,,10,
exti,swier,swier10,bit_width,,1,
exti,swier,swier11,bit_offset,,11,
exti,swier,swier11,bit_width,,1,
exti,swier,swier12,bit_offset,,12,
exti,swier,swier12,bit_width,,1,
exti,swier,swier13,bit_offset,,13,
exti,swier,swier13,bit_width,,1,
exti,swier,swier14,bit_offset,,14,
exti,swier,swier14,bit_width,,1,
exti,swier,swier15,bit_offset,,15,
exti,swier,swier15,bit_width,,1,
exti,swier,swier16,bit_offset,,16,
exti,swier,swier16,bit_width,,1,
exti,swier,swier17,bit_offset,,17,
exti,swier,swier17,bit_width,,1,
exti,swier,swier19,bit_offset,,19,
exti,swier,swier19,bit_width,,1,
exti,swier,swier2,bit_offset,,2,
exti,swier,swier2,bit_width,,1,
exti,swier,swier3,bit_offset,,3,
exti,swier,swier3,bit_width,,1,
exti,swier,swier4,bit_offset,,4,
exti,swier,swier4,bit_width,,1,
exti,swier,swier5,bit_offset,,5,
exti,swier,swier5,bit_width,,1,
exti,swier,swier6,bit_offset,,6,
exti,swier,swier6,bit_width,,1,
exti,swier,swier7,bit_offset,,7,
exti,swier,swier7,bit_width,,1,
exti,swier,swier8,bit_offset,,8,
exti,swier,swier8,bit_width,,1,
exti,swier,swier9,bit_offset,,9,
exti,swier,swier9,bit_width,,1,
exti,swier,swi0,bit_offset,,,0
exti,swier,swi0,bit_width,,,1
exti,swier,swi1,bit_offset,,,1
exti,swier,swi1,bit_width,,,1
exti,swier,swi10,bit_offset,,,10
exti,swier,swi10,bit_width,,,1
exti,swier,swi11,bit_offset,,,11
exti,swier,swi11,bit_width,,,1
exti,swier,swi12,bit_offset,,,12
exti,swier,swi12,bit_width,,,1
exti,swier,swi13,bit_offset,,,13
exti,swier,swi13,bit_width,,,1
exti,swier,swi14,bit_offset,,,14
exti,swier,swi14,bit_width,,,1
exti,swier,swi15,bit_offset,,,15
exti,swier,swi15,bit_width,,,1
exti,swier,swi16,bit_offset,,,16
exti,swier,swi16,bit_width,,,1
exti,swier,swi17,bit_offset,,,17
exti,swier,swi17,bit_width,,,1
exti,swier,swi18,bit_offset,,,18
exti,swier,swi18,bit_width,,,1
exti,swier,swi19,bit_offset,,,19
exti,swier,swi19,bit_width,,,1
exti,swier,swi2,bit_offset,,,2
exti,swier,swi2,bit_width,,,1
exti,swier,swi20,bit_offset,,,20
exti,swier,swi20,bit_width,,,1
exti,swier,swi21,bit_offset,,,21
exti,swier,swi21,bit_width,,,1
exti,swier,swi22,bit_offset,,,22
exti,swier,swi22,bit_width,,,1
exti,swier,swi23,bit_offset,,,23
exti,swier,swi23,bit_width,,,1
exti,swier,swi3,bit_offset,,,3
exti,swier,swi3,bit_width,,,1
exti,swier,swi31,bit_offset,,,31
exti,swier,swi31,bit_width,,,1
exti,swier,swi4,bit_offset,,,4
exti,swier,swi4,bit_width,,,1
exti,swier,swi5,bit_offset,,,5
exti,swier,swi5,bit_width,,,1
exti,swier,swi6,bit_offset,,,6
exti,swier,swi6,bit_width,,,1
exti,swier,swi7,bit_offset,,,7
exti,swier,swi7,bit_width,,,1
exti,swier,swi8,bit_offset,,,8
exti,swier,swi8,bit_width,,,1
exti,swier,swi9,bit_offset,,,9
exti,swier,swi9,bit_width,,,1
flash,cr,,address_offset,,0x10,
flash,cr,,reset_value,,0x00000080,
flash,cr,,size,,32,
flash,cr,eopie,bit_offset,,12,12
flash,cr,eopie,bit_width,,1,1
flash,cr,errie,bit_offset,,10,10
flash,cr,errie,bit_width,,1,1
flash,cr,lock,bit_offset,,7,7
flash,cr,lock,bit_width,,1,1
flash,cr,mer,bit_offset,,2,2
flash,cr,mer,bit_width,,1,1
flash,cr,opter,bit_offset,,5,5
flash,cr,opter,bit_width,,1,1
flash,cr,optpg,bit_offset,,4,4
flash,cr,optpg,bit_width,,1,1
flash,cr,optwre,bit_offset,,9,9
flash,cr,optwre,bit_width,,1,1
flash,cr,per,bit_offset,,1,1
flash,cr,per,bit_width,,1,1
flash,cr,pg,bit_offset,,0,0
flash,cr,pg,bit_width,,1,1
flash,cr,strt,bit_offset,,6,6
flash,cr,strt,bit_width,,1,1
flash,cr,force_optload,bit_offset,,13,
flash,cr,force_optload,bit_width,,1,
flash,cr,obl_launch,bit_offset,,,13
flash,cr,obl_launch,bit_width,,,1
flash,obr,,address_offset,,0x1C,
flash,obr,,reset_value,0xXXXX XX0X,0x03FFFFF2,
flash,obr,,size,,32,
flash,obr,data0,bit_offset,,16,16
flash,obr,data0,bit_width,,8,8
flash,obr,data1,bit_offset,,24,24
flash,obr,data1,bit_width,,8,8
flash,obr,nboot1,bit_offset,,12,12
flash,obr,nboot1,bit_width,,1,1
flash,obr,nrst_stdby,bit_offset,,10,10
flash,obr,nrst_stdby,bit_width,,1,1
flash,obr,nrst_stop,bit_offset,,9,9
flash,obr,nrst_stop,bit_width,,1,1
flash,obr,opterr,bit_offset,,0,0
flash,obr,opterr,bit_width,,1,1
flash,obr,vdda_monitor,bit_offset,,13,13
flash,obr,vdda_monitor,bit_width,,1,1
flash,obr,wdg_sw,bit_offset,,8,8
flash,obr,wdg_sw,bit_width,,1,1
flash,obr,ram_parity_check_,bit_offset,,14,
flash,obr,ram_parity_check_,bit_width,,1,
flash,obr,rdprt,bit_offset,,1,
flash,obr,rdprt,bit_width,,2,
flash,obr,ram_parity_check,bit_offset,,,14
flash,obr,ram_parity_check,bit_width,,,1
flash,obr,rdprt[1:0],bit_offset,,,1
flash,obr,rdprt[1:0],bit_width,,,2
flash,optkeyr,,address_offset,,0x8,
flash,optkeyr,,reset_value,0xXXXX XXXX,0x00000000,
flash,optkeyr,,size,,32,
flash,optkeyr,optkeyr,bit_offset,,0,
flash,optkeyr,optkeyr,bit_width,,32,
flash,optkeyr,optkey,bit_offset,,,0
flash,optkeyr,optkey,bit_width,,,32
flash,wrpr,,address_offset,,0x20,
flash,wrpr,,reset_value,0xXXXX XXXX,0xFFFFFFFF,
flash,wrpr,,size,,32,
flash,wrpr,wrp,bit_offset,,0,0
flash,wrpr,wrp,bit_width,,32,32
flash,acr,,address_offset,,0x0,
flash,acr,,reset_value,0x0,0x00000030,
flash,acr,,size,,32,
flash,acr,latency,bit_offset,,0,
flash,acr,latency,bit_width,,3,
flash,acr,prftbe,bit_offset,,4,
flash,acr,prftbe,bit_width,,1,
flash,acr,prftbs,bit_offset,,5,
flash,acr,prftbs,bit_width,,1,
flash,ar,,address_offset,,0x14,
flash,ar,,reset_value,0x0,0x00000000,
flash,ar,,size,,32,
flash,ar,far,bit_offset,,0,
flash,ar,far,bit_width,,32,
flash,keyr,,address_offset,,0x4,
flash,keyr,,reset_value,,0x00000000,
flash,keyr,,size,,32,
flash,keyr,fkeyr,bit_offset,,0,
flash,keyr,fkeyr,bit_width,,32,
flash,sr,,address_offset,,0xC,
flash,sr,,reset_value,,0x00000000,
flash,sr,,size,,32,
flash,sr,bsy,bit_offset,,0,
flash,sr,bsy,bit_width,,1,
flash,sr,eop,bit_offset,,5,
flash,sr,eop,bit_width,,1,
flash,sr,pgerr,bit_offset,,2,
flash,sr,pgerr,bit_width,,1,
flash,sr,wrprt,bit_offset,,4,
flash,sr,wrprt,bit_width,,1,
iwdg,kr,,address_offset,,0x0,
iwdg,kr,,reset_value,,0x00000000,
iwdg,kr,,size,,32,
iwdg,kr,key,bit_offset,,0,
iwdg,kr,key,bit_width,,16,
iwdg,kr,key[15:0],bit_offset,,,0
iwdg,kr,key[15:0],bit_width,,,16
iwdg,pr,,address_offset,,0x4,
iwdg,pr,,reset_value,,0x00000000,
iwdg,pr,,size,,32,
iwdg,pr,pr,bit_offset,,0,
iwdg,pr,pr,bit_width,,3,
iwdg,pr,pr[2:0],bit_offset,,,0
iwdg,pr,pr[2:0],bit_width,,,3
iwdg,rlr,,address_offset,,0x8,
iwdg,rlr,,reset_value,,0x00000FFF,
iwdg,rlr,,size,,32,
iwdg,rlr,rl,bit_offset,,0,0
iwdg,rlr,rl,bit_width,,12,12
iwdg,sr,,address_offset,,0xC,
iwdg,sr,,reset_value,,0x00000000,
iwdg,sr,,size,,32,
iwdg,sr,pvu,bit_offset,,0,0
iwdg,sr,pvu,bit_width,,1,1
iwdg,sr,rvu,bit_offset,,1,1
iwdg,sr,rvu,bit_width,,1,1
iwdg,sr,wvu,bit_offset,,2,2
iwdg,sr,wvu,bit_width,,1,1
iwdg,winr,,address_offset,,0x10,
iwdg,winr,,reset_value,,0x00000FFF,
iwdg,winr,,size,,32,
iwdg,winr,win,bit_offset,,0,
iwdg,winr,win,bit_width,,12,
iwdg,winr,win[11:0],bit_offset,,,0
iwdg,winr,win[11:0],bit_width,,,12
pwr,cr,,address_offset,,0x0,
pwr,cr,,reset_value,0x0,0x00000000,
pwr,cr,,size,,32,
pwr,cr,csbf,bit_offset,,3,3
pwr,cr,csbf,bit_width,,1,1
pwr,cr,cwuf,bit_offset,,2,2
pwr,cr,cwuf,bit_width,,1,1
pwr,cr,lpds,bit_offset,,0,0
pwr,cr,lpds,bit_width,,1,1
pwr,cr,pdds,bit_offset,,1,1
pwr,cr,pdds,bit_width,,1,1
pwr,cr,dbp,bit_offset,,8,
pwr,cr,dbp,bit_width,,1,
pwr,csr,,address_offset,,0x4,
pwr,csr,,reset_value,,0x00000000,
pwr,csr,,size,,32,
pwr,csr,ewup1,bit_offset,,8,8
pwr,csr,ewup1,bit_width,,1,1
pwr,csr,ewup2,bit_offset,,9,9
pwr,csr,ewup2,bit_width,,1,1
pwr,csr,ewup4,bit_offset,,11,11
pwr,csr,ewup4,bit_width,,1,1
pwr,csr,ewup5,bit_offset,,12,12
pwr,csr,ewup5,bit_width,,1,1
pwr,csr,ewup6,bit_offset,,13,13
pwr,csr,ewup6,bit_width,,1,1
pwr,csr,ewup7,bit_offset,,14,14
pwr,csr,ewup7,bit_width,,1,1
pwr,csr,sbf,bit_offset,,1,1
pwr,csr,sbf,bit_width,,1,1
pwr,csr,wuf,bit_offset,,0,0
pwr,csr,wuf,bit_width,,1,1
rcc,ahbenr,,address_offset,,0x14,
rcc,ahbenr,,reset_value,,0x00000014,
rcc,ahbenr,,size,,32,
rcc,ahbenr,crcen,bit_offset,,6,6
rcc,ahbenr,crcen,bit_width,,1,1
rcc,ahbenr,flitfen,bit_offset,,4,4
rcc,ahbenr,flitfen,bit_width,,1,1
rcc,ahbenr,sramen,bit_offset,,2,2
rcc,ahbenr,sramen,bit_width,,1,1
rcc,ahbenr,dma1en,bit_offset,,0,
rcc,ahbenr,dma1en,bit_width,,1,
rcc,ahbenr,iopaen,bit_offset,,17,
rcc,ahbenr,iopaen,bit_width,,1,
rcc,ahbenr,iopben,bit_offset,,18,
rcc,ahbenr,iopben,bit_width,,1,
rcc,ahbenr,iopcen,bit_offset,,19,
rcc,ahbenr,iopcen,bit_width,,1,
rcc,ahbenr,iopfen,bit_offset,,22,
rcc,ahbenr,iopfen,bit_width,,1,
rcc,ahbenr,dmaen,bit_offset,,,0
rcc,ahbenr,dmaen,bit_width,,,1
rcc,ahbenr,gpioaen,bit_offset,,,17
rcc,ahbenr,gpioaen,bit_width,,,1
rcc,ahbenr,gpioben,bit_offset,,,18
rcc,ahbenr,gpioben,bit_width,,,1
rcc,ahbenr,gpiocen,bit_offset,,,19
rcc,ahbenr,gpiocen,bit_width,,,1
rcc,ahbenr,gpioden,bit_offset,,,20
rcc,ahbenr,gpioden,bit_width,,,1
rcc,ahbenr,gpiofen,bit_offset,,,22
rcc,ahbenr,gpiofen,bit_width,,,1
rcc,ahbrstr,,address_offset,,0x28,
rcc,ahbrstr,,reset_value,,0x00000000,
rcc,ahbrstr,,size,,32,
rcc,ahbrstr,ioparst,bit_offset,,17,
rcc,ahbrstr,ioparst,bit_width,,1,
rcc,ahbrstr,iopbrst,bit_offset,,18,
rcc,ahbrstr,iopbrst,bit_width,,1,
rcc,ahbrstr,iopcrst,bit_offset,,19,
rcc,ahbrstr,iopcrst,bit_width,,1,
rcc,ahbrstr,iopdrst,bit_offset,,20,
rcc,ahbrstr,iopdrst,bit_width,,1,
rcc,ahbrstr,iopfrst,bit_offset,,22,
rcc,ahbrstr,iopfrst,bit_width,,1,
rcc,ahbrstr,gpioarst,bit_offset,,,17
rcc,ahbrstr,gpioarst,bit_width,,,1
rcc,ahbrstr,gpiobrst,bit_offset,,,18
rcc,ahbrstr,gpiobrst,bit_width,,,1
rcc,ahbrstr,gpiocrst,bit_offset,,,19
rcc,ahbrstr,gpiocrst,bit_width,,,1
rcc,ahbrstr,gpiodrst,bit_offset,,,20
rcc,ahbrstr,gpiodrst,bit_width,,,1
rcc,ahbrstr,gpiofrst,bit_offset,,,22
rcc,ahbrstr,gpiofrst,bit_width,,,1
rcc,apb1enr,,address_offset,,0x1C,
rcc,apb1enr,,reset_value,,0x00000000,
rcc,apb1enr,,size,,32,
rcc,apb1enr,i2c1en,bit_offset,,21,21
rcc,apb1enr,i2c1en,bit_width,,1,1
rcc,apb1enr,i2c2en,bit_offset,,22,22
rcc,apb1enr,i2c2en,bit_width,,1,1
rcc,apb1enr,pwren,bit_offset,,28,28
rcc,apb1enr,pwren,bit_width,,1,1
rcc,apb1enr,spi2en,bit_offset,,14,14
rcc,apb1enr,spi2en,bit_width,,1,1
rcc,apb1enr,tim14en,bit_offset,,8,8
rcc,apb1enr,tim14en,bit_width,,1,1
rcc,apb1enr,tim3en,bit_offset,,1,1
rcc,apb1enr,tim3en,bit_width,,1,1
rcc,apb1enr,tim6en,bit_offset,,4,4
rcc,apb1enr,tim6en,bit_width,,1,1
rcc,apb1enr,tim7en,bit_offset,,5,5
rcc,apb1enr,tim7en,bit_width,,1,1
rcc,apb1enr,usart2en,bit_offset,,17,17
rcc,apb1enr,usart2en,bit_width,,1,1
rcc,apb1enr,usart3en,bit_offset,,18,18
rcc,apb1enr,usart3en,bit_width,,1,1
rcc,apb1enr,usart4en,bit_offset,,19,19
rcc,apb1enr,usart4en,bit_width,,1,1
rcc,apb1enr,usart5en,bit_offset,,20,20
rcc,apb1enr,usart5en,bit_width,,1,1
rcc,apb1enr,wwdgen,bit_offset,,11,11
rcc,apb1enr,wwdgen,bit_width,,1,1
rcc,apb1enr,usbrst,bit_offset,,23,
rcc,apb1enr,usbrst,bit_width,,1,
rcc,apb1enr,usben,bit_offset,,,23
rcc,apb1enr,usben,bit_width,,,1
rcc,apb1rstr,,address_offset,,0x10,
rcc,apb1rstr,,reset_value,,0x00000000,
rcc,apb1rstr,,size,,32,
rcc,apb1rstr,i2c1rst,bit_offset,,21,21
rcc,apb1rstr,i2c1rst,bit_width,,1,1
rcc,apb1rstr,i2c2rst,bit_offset,,22,22
rcc,apb1rstr,i2c2rst,bit_width,,1,1
rcc,apb1rstr,pwrrst,bit_offset,,28,28
rcc,apb1rstr,pwrrst,bit_width,,1,1
rcc,apb1rstr,spi2rst,bit_offset,,14,14
rcc,apb1rstr,spi2rst,bit_width,,1,1
rcc,apb1rstr,tim14rst,bit_offset,,8,8
rcc,apb1rstr,tim14rst,bit_width,,1,1
rcc,apb1rstr,tim3rst,bit_offset,,1,1
rcc,apb1rstr,tim3rst,bit_width,,1,1
rcc,apb1rstr,tim6rst,bit_offset,,4,4
rcc,apb1rstr,tim6rst,bit_width,,1,1
rcc,apb1rstr,tim7rst,bit_offset,,5,5
rcc,apb1rstr,tim7rst,bit_width,,1,1
rcc,apb1rstr,usart2rst,bit_offset,,17,17
rcc,apb1rstr,usart2rst,bit_width,,1,1
rcc,apb1rstr,usart3rst,bit_offset,,18,18
rcc,apb1rstr,usart3rst,bit_width,,1,1
rcc,apb1rstr,usart4rst,bit_offset,,19,19
rcc,apb1rstr,usart4rst,bit_width,,1,1
rcc,apb1rstr,usart5rst,bit_offset,,20,20
rcc,apb1rstr,usart5rst,bit_width,,1,1
rcc,apb1rstr,usbrst,bit_offset,,23,23
rcc,apb1rstr,usbrst,bit_width,,1,1
rcc,apb1rstr,wwdgrst,bit_offset,,11,11
rcc,apb1rstr,wwdgrst,bit_width,,1,1
rcc,apb2rstr,,address_offset,,0xC,
rcc,apb2rstr,,reset_value,,0x00000000,
rcc,apb2rstr,,size,,32,
rcc,apb2rstr,adcrst,bit_offset,,9,9
rcc,apb2rstr,adcrst,bit_width,,1,1
rcc,apb2rstr,dbgmcurst,bit_offset,,22,22
rcc,apb2rstr,dbgmcurst,bit_width,,1,1
rcc,apb2rstr,spi1rst,bit_offset,,12,12
rcc,apb2rstr,spi1rst,bit_width,,1,1
rcc,apb2rstr,syscfgrst,bit_offset,,0,0
rcc,apb2rstr,syscfgrst,bit_width,,1,1
rcc,apb2rstr,tim15rst,bit_offset,,16,16
rcc,apb2rstr,tim15rst,bit_width,,1,1
rcc,apb2rstr,tim16rst,bit_offset,,17,17
rcc,apb2rstr,tim16rst,bit_width,,1,1
rcc,apb2rstr,tim17rst,bit_offset,,18,18
rcc,apb2rstr,tim17rst,bit_width,,1,1
rcc,apb2rstr,tim1rst,bit_offset,,11,11
rcc,apb2rstr,tim1rst,bit_width,,1,1
rcc,apb2rstr,usart1rst,bit_offset,,14,14
rcc,apb2rstr,usart1rst,bit_width,,1,1
rcc,apb2rstr,usart6rst,bit_offset,,,5
rcc,apb2rstr,usart6rst,bit_width,,,1
rcc,bdcr,,address_offset,,0x20,
rcc,bdcr,,reset_value,0x18,0x00000000,
rcc,bdcr,,size,,32,
rcc,bdcr,bdrst,bit_offset,,16,16
rcc,bdcr,bdrst,bit_width,,1,1
rcc,bdcr,lsebyp,bit_offset,,2,2
rcc,bdcr,lsebyp,bit_width,,1,1
rcc,bdcr,lsedrv,bit_offset,,3,3
rcc,bdcr,lsedrv,bit_width,,2,2
rcc,bdcr,lseon,bit_offset,,0,0
rcc,bdcr,lseon,bit_width,,1,1
rcc,bdcr,lserdy,bit_offset,,1,1
rcc,bdcr,lserdy,bit_width,,1,1
rcc,bdcr,rtcen,bit_offset,,15,15
rcc,bdcr,rtcen,bit_width,,1,1
rcc,bdcr,rtcsel,bit_offset,,8,8
rcc,bdcr,rtcsel,bit_width,,2,2
rcc,cfgr2,,address_offset,,0x2C,
rcc,cfgr2,,reset_value,,0x00000000,
rcc,cfgr2,,size,,32,
rcc,cfgr2,prediv,bit_offset,,0,
rcc,cfgr2,prediv,bit_width,,4,
rcc,cfgr2,prediv[3:0],bit_offset,,,0
rcc,cfgr2,prediv[3:0],bit_width,,,4
rcc,cfgr3,,address_offset,,0x30,
rcc,cfgr3,,reset_value,,0x00000000,
rcc,cfgr3,,size,,32,
rcc,cfgr3,adcsw,bit_offset,,8,8
rcc,cfgr3,adcsw,bit_width,,1,1
rcc,cfgr3,i2c1sw,bit_offset,,4,4
rcc,cfgr3,i2c1sw,bit_width,,1,1
rcc,cfgr3,usart1sw,bit_offset,,0,0
rcc,cfgr3,usart1sw,bit_width,,2,2
rcc,cfgr3,usbsw,bit_offset,,7,7
rcc,cfgr3,usbsw,bit_width,,1,1
rcc,cfgr3,cecsw,bit_offset,,6,
rcc,cfgr3,cecsw,bit_width,,1,
rcc,cfgr3,usart2sw,bit_offset,,16,
rcc,cfgr3,usart2sw,bit_width,,2,
rcc,cir,,address_offset,,0x8,
rcc,cir,,reset_value,,0x00000000,
rcc,cir,,size,,32,
rcc,cir,cssc,bit_offset,,23,23
rcc,cir,cssc,bit_width,,1,1
rcc,cir,cssf,bit_offset,,7,7
rcc,cir,cssf,bit_width,,1,1
rcc,cir,hserdyc,bit_offset,,19,19
rcc,cir,hserdyc,bit_width,,1,1
rcc,cir,hserdyf,bit_offset,,3,3
rcc,cir,hserdyf,bit_width,,1,1
rcc,cir,hserdyie,bit_offset,,11,11
rcc,cir,hserdyie,bit_width,,1,1
rcc,cir,hsi14rdyc,bit_offset,,21,21
rcc,cir,hsi14rdyc,bit_width,,1,1
rcc,cir,hsi14rdyf,bit_offset,,5,5
rcc,cir,hsi14rdyf,bit_width,,1,1
rcc,cir,hsirdyc,bit_offset,,18,18
rcc,cir,hsirdyc,bit_width,,1,1
rcc,cir,hsirdyf,bit_offset,,2,2
rcc,cir,hsirdyf,bit_width,,1,1
rcc,cir,hsirdyie,bit_offset,,10,10
rcc,cir,hsirdyie,bit_width,,1,1
rcc,cir,lserdyc,bit_offset,,17,17
rcc,cir,lserdyc,bit_width,,1,1
rcc,cir,lserdyf,bit_offset,,1,1
rcc,cir,lserdyf,bit_width,,1,1
rcc,cir,lserdyie,bit_offset,,9,9
rcc,cir,lserdyie,bit_width,,1,1
rcc,cir,lsirdyc,bit_offset,,16,16
rcc,cir,lsirdyc,bit_width,,1,1
rcc,cir,lsirdyf,bit_offset,,0,0
rcc,cir,lsirdyf,bit_width,,1,1
rcc,cir,lsirdyie,bit_offset,,8,8
rcc,cir,lsirdyie,bit_width,,1,1
rcc,cir,pllrdyc,bit_offset,,20,20
rcc,cir,pllrdyc,bit_width,,1,1
rcc,cir,pllrdyf,bit_offset,,4,4
rcc,cir,pllrdyf,bit_width,,1,1
rcc,cir,pllrdyie,bit_offset,,12,12
rcc,cir,pllrdyie,bit_width,,1,1
rcc,cir,hsi14rdye,bit_offset,,13,
rcc,cir,hsi14rdye,bit_width,,1,
rcc,cir,hsi48rdyc,bit_offset,,22,
rcc,cir,hsi48rdyc,bit_width,,1,
rcc,cir,hsi48rdyf,bit_offset,,6,
rcc,cir,hsi48rdyf,bit_width,,1,
rcc,cir,hsi48rdyie,bit_offset,,14,
rcc,cir,hsi48rdyie,bit_width,,1,
rcc,cir,hsi14rdyie,bit_offset,,,13
rcc,cir,hsi14rdyie,bit_width,,,1
rcc,cr,,address_offset,,0x0,
rcc,cr,,reset_value,,0x00000083,
rcc,cr,,size,,32,
rcc,cr,csson,bit_offset,,19,19
rcc,cr,csson,bit_width,,1,1
rcc,cr,hsebyp,bit_offset,,18,18
rcc,cr,hsebyp,bit_width,,1,1
rcc,cr,hseon,bit_offset,,16,16
rcc,cr,hseon,bit_width,,1,1
rcc,cr,hserdy,bit_offset,,17,17
rcc,cr,hserdy,bit_width,,1,1
rcc,cr,hsion,bit_offset,,0,0
rcc,cr,hsion,bit_width,,1,1
rcc,cr,hsirdy,bit_offset,,1,1
rcc,cr,hsirdy,bit_width,,1,1
rcc,cr,pllon,bit_offset,,24,24
rcc,cr,pllon,bit_width,,1,1
rcc,cr,pllrdy,bit_offset,,25,25
rcc,cr,pllrdy,bit_width,,1,1
rcc,cr,hsical,bit_offset,,8,
rcc,cr,hsical,bit_width,,8,
rcc,cr,hsitrim,bit_offset,,3,
rcc,cr,hsitrim,bit_width,,5,
rcc,cr,hsical[7:0],bit_offset,,,8
rcc,cr,hsical[7:0],bit_width,,,8
rcc,cr,hsitrim[4:0],bit_offset,,,3
rcc,cr,hsitrim[4:0],bit_width,,,5
rcc,cr2,,address_offset,,0x34,
rcc,cr2,,reset_value,,0x00000080,
rcc,cr2,,size,,32,
rcc,cr2,hsi14cal,bit_offset,,8,8
rcc,cr2,hsi14cal,bit_width,,8,8
rcc,cr2,hsi14dis,bit_offset,,2,2
rcc,cr2,hsi14dis,bit_width,,1,1
rcc,cr2,hsi14on,bit_offset,,0,0
rcc,cr2,hsi14on,bit_width,,1,1
rcc,cr2,hsi14rdy,bit_offset,,1,1
rcc,cr2,hsi14rdy,bit_width,,1,1
rcc,cr2,hsi14trim,bit_offset,3,3,3
rcc,cr2,hsi14trim,bit_width,5,5,5
rcc,cr2,hsi48cal,bit_offset,,24,
rcc,cr2,hsi48cal,bit_width,,1,
rcc,cr2,hsi48on,bit_offset,,16,
rcc,cr2,hsi48on,bit_width,,1,
rcc,cr2,hsi48rdy,bit_offset,,17,
rcc,cr2,hsi48rdy,bit_width,,1,
rcc,csr,,address_offset,,0x24,
rcc,csr,,reset_value,0xC000000,0x0C000000,
rcc,csr,,size,,32,
rcc,csr,iwdgrstf,bit_offset,,29,29
rcc,csr,iwdgrstf,bit_width,,1,1
rcc,csr,lsion,bit_offset,,0,0
rcc,csr,lsion,bit_width,,1,1
rcc,csr,lsirdy,bit_offset,,1,1
rcc,csr,lsirdy,bit_width,,1,1
rcc,csr,oblrstf,bit_offset,,25,25
rcc,csr,oblrstf,bit_width,,1,1
rcc,csr,pinrstf,bit_offset,,26,26
rcc,csr,pinrstf,bit_width,,1,1
rcc,csr,porrstf,bit_offset,,27,27
rcc,csr,porrstf,bit_width,,1,1
rcc,csr,rmvf,bit_offset,,24,24
rcc,csr,rmvf,bit_width,,1,1
rcc,csr,sftrstf,bit_offset,,28,28
rcc,csr,sftrstf,bit_width,,1,1
rcc,csr,wwdgrstf,bit_offset,,30,30
rcc,csr,wwdgrstf,bit_width,,1,1
rcc,csr,lpwrrstf,bit_offset,,31,
rcc,csr,lpwrrstf,bit_width,,1,
rcc,csr,lpwrstf,bit_offset,,,31
rcc,csr,lpwrstf,bit_width,,,1
rcc,csr,v18pwr_rstf,bit_offset,,,23
rcc,csr,v18pwr_rstf,bit_width,,,1
rcc,apb2enr,,address_offset,,0x18,
rcc,apb2enr,,reset_value,,0x00000000,
rcc,apb2enr,,size,,32,
rcc,apb2enr,adcen,bit_offset,,9,
rcc,apb2enr,adcen,bit_width,,1,
rcc,apb2enr,dbgmcuen,bit_offset,,22,
rcc,apb2enr,dbgmcuen,bit_width,,1,
rcc,apb2enr,spi1en,bit_offset,,12,
rcc,apb2enr,spi1en,bit_width,,1,
rcc,apb2enr,syscfgen,bit_offset,,0,
rcc,apb2enr,syscfgen,bit_width,,1,
rcc,apb2enr,tim15en,bit_offset,,16,
rcc,apb2enr,tim15en,bit_width,,1,
rcc,apb2enr,tim16en,bit_offset,,17,
rcc,apb2enr,tim16en,bit_width,,1,
rcc,apb2enr,tim17en,bit_offset,,18,
rcc,apb2enr,tim17en,bit_width,,1,
rcc,apb2enr,tim1en,bit_offset,,11,
rcc,apb2enr,tim1en,bit_width,,1,
rcc,apb2enr,usart1en,bit_offset,,14,
rcc,apb2enr,usart1en,bit_width,,1,
rcc,cfgr,,address_offset,,0x4,
rcc,cfgr,,reset_value,0x0,0x00000000,
rcc,cfgr,,size,,32,
rcc,cfgr,adcpre,bit_offset,,14,
rcc,cfgr,adcpre,bit_width,,1,
rcc,cfgr,hpre,bit_offset,,4,
rcc,cfgr,hpre,bit_width,,4,
rcc,cfgr,mco,bit_offset,,24,
rcc,cfgr,mco,bit_width,4,3,
rcc,cfgr,mcopre,bit_offset,,28,
rcc,cfgr,mcopre,bit_width,,3,
rcc,cfgr,pllmul,bit_offset,,18,
rcc,cfgr,pllmul,bit_width,,4,
rcc,cfgr,pllnodiv,bit_offset,,31,
rcc,cfgr,pllnodiv,bit_width,,1,
rcc,cfgr,pllsrc,bit_offset,,15,
rcc,cfgr,pllsrc,bit_width,,2,
rcc,cfgr,pllxtpre,bit_offset,,17,
