peripheral,register,field_name,alt_name,key,correct_value,svd_value,agent_value,status,page,set_method,derived_from
exti,pr1,pr16,,bit_offset,,16,,,,,
exti,pr1,pr16,,bit_width,,1,,,,,
exti,pr1,pr16,,access,,read-write,,,,,
exti,pr1,pr18,,bit_offset,,18,,,,,
exti,pr1,pr18,,bit_width,,1,,,,,
exti,pr1,pr18,,access,,read-write,,,,,
exti,pr1,pr19,,bit_offset,,19,,,,,
exti,pr1,pr19,,bit_width,,1,,,,,
exti,pr1,pr19,,access,,read-write,,,,,
exti,pr1,pr20,,bit_offset,,20,,,,,
exti,pr1,pr20,,bit_width,,1,,,,,
exti,pr1,pr20,,access,,read-write,,,,,
exti,pr1,pr21,,bit_offset,,21,,,,,
exti,pr1,pr21,,bit_width,,1,,,,,
exti,pr1,pr21,,access,,read-write,,,,,
exti,pr1,pr22,,bit_offset,,22,,,,,
exti,pr1,pr22,,bit_width,,1,,,,,
exti,pr1,pr22,,access,,read-write,,,,,
exti,imr2,,,address_offset,,0x20,,,,,
exti,imr2,,,reset_value,,0x00000087,,,,,
exti,imr2,,,size,,0x20,,,,,
exti,imr2,mr32,,bit_offset,,0,,,,,
exti,imr2,mr32,,bit_width,,1,,,,,
exti,imr2,mr32,,access,,read-write,,,,,
exti,imr2,mr33,,bit_offset,,1,,,,,
exti,imr2,mr33,,bit_width,,1,,,,,
exti,imr2,mr33,,access,,read-write,,,,,
exti,imr2,mr34,,bit_offset,,2,,,,,
exti,imr2,mr34,,bit_width,,1,,,,,
exti,imr2,mr34,,access,,read-write,,,,,
exti,imr2,mr35,,bit_offset,,3,,,,,
exti,imr2,mr35,,bit_width,,1,,,,,
exti,imr2,mr35,,access,,read-write,,,,,
exti,imr2,mr36,,bit_offset,,4,,,,,
exti,imr2,mr36,,bit_width,,1,,,,,
exti,imr2,mr36,,access,,read-write,,,,,
exti,imr2,mr37,,bit_offset,,5,,,,,
exti,imr2,mr37,,bit_width,,1,,,,,
exti,imr2,mr37,,access,,read-write,,,,,
exti,imr2,mr38,,bit_offset,,6,,,,,
exti,imr2,mr38,,bit_width,,1,,,,,
exti,imr2,mr38,,access,,read-write,,,,,
exti,imr2,mr39,,bit_offset,,7,,,,,
exti,imr2,mr39,,bit_width,,1,,,,,
exti,imr2,mr39,,access,,read-write,,,,,
exti,emr2,,,address_offset,,0x24,,,,,
exti,emr2,,,reset_value,,0x00000000,,,,,
exti,emr2,,,size,,0x20,,,,,
exti,emr2,mr32,,bit_offset,,0,,,,,
exti,emr2,mr32,,bit_width,,1,,,,,
exti,emr2,mr32,,access,,read-write,,,,,
exti,emr2,mr33,,bit_offset,,1,,,,,
exti,emr2,mr33,,bit_width,,1,,,,,
exti,emr2,mr33,,access,,read-write,,,,,
exti,emr2,mr34,,bit_offset,,2,,,,,
exti,emr2,mr34,,bit_width,,1,,,,,
exti,emr2,mr34,,access,,read-write,,,,,
exti,emr2,mr35,,bit_offset,,3,,,,,
exti,emr2,mr35,,bit_width,,1,,,,,
exti,emr2,mr35,,access,,read-write,,,,,
exti,emr2,mr36,,bit_offset,,4,,,,,
exti,emr2,mr36,,bit_width,,1,,,,,
exti,emr2,mr36,,access,,read-write,,,,,
exti,emr2,mr37,,bit_offset,,5,,,,,
exti,emr2,mr37,,bit_width,,1,,,,,
exti,emr2,mr37,,access,,read-write,,,,,
exti,emr2,mr38,,bit_offset,,6,,,,,
exti,emr2,mr38,,bit_width,,1,,,,,
exti,emr2,mr38,,access,,read-write,,,,,
exti,emr2,mr39,,bit_offset,,7,,,,,
exti,emr2,mr39,,bit_width,,1,,,,,
exti,emr2,mr39,,access,,read-write,,,,,
exti,rtsr2,,,address_offset,,0x28,,,,,
exti,rtsr2,,,reset_value,,0x00000000,,,,,
exti,rtsr2,,,size,,0x20,,,,,
exti,rtsr2,rt35,,bit_offset,,3,,,,,
exti,rtsr2,rt35,,bit_width,,1,,,,,
exti,rtsr2,rt35,,access,,read-write,,,,,
exti,rtsr2,rt36,,bit_offset,,4,,,,,
exti,rtsr2,rt36,,bit_width,,1,,,,,
exti,rtsr2,rt36,,access,,read-write,,,,,
exti,rtsr2,rt37,,bit_offset,,5,,,,,
exti,rtsr2,rt37,,bit_width,,1,,,,,
exti,rtsr2,rt37,,access,,read-write,,,,,
exti,rtsr2,rt38,,bit_offset,,6,,,,,
exti,rtsr2,rt38,,bit_width,,1,,,,,
exti,rtsr2,rt38,,access,,read-write,,,,,
exti,ftsr2,,,address_offset,,0x2C,,,,,
exti,ftsr2,,,reset_value,,0x00000000,,,,,
exti,ftsr2,,,size,,0x20,,,,,
exti,ftsr2,ft35,,bit_offset,,3,,,,,
exti,ftsr2,ft35,,bit_width,,1,,,,,
exti,ftsr2,ft35,,access,,read-write,,,,,
exti,ftsr2,ft36,,bit_offset,,4,,,,,
exti,ftsr2,ft36,,bit_width,,1,,,,,
exti,ftsr2,ft36,,access,,read-write,,,,,
exti,ftsr2,ft37,,bit_offset,,5,,,,,
exti,ftsr2,ft37,,bit_width,,1,,,,,
exti,ftsr2,ft37,,access,,read-write,,,,,
exti,ftsr2,ft38,,bit_offset,,6,,,,,
exti,ftsr2,ft38,,bit_width,,1,,,,,
exti,ftsr2,ft38,,access,,read-write,,,,,
exti,swier2,,,address_offset,,0x30,,,,,
exti,swier2,,,reset_value,,0x00000000,,,,,
exti,swier2,,,size,,0x20,,,,,
exti,swier2,swi35,,bit_offset,,3,,,,,
exti,swier2,swi35,,bit_width,,1,,,,,
exti,swier2,swi35,,access,,read-write,,,,,
exti,swier2,swi36,,bit_offset,,4,,,,,
exti,swier2,swi36,,bit_width,,1,,,,,
exti,swier2,swi36,,access,,read-write,,,,,
exti,swier2,swi37,,bit_offset,,5,,,,,
exti,swier2,swi37,,bit_width,,1,,,,,
exti,swier2,swi37,,access,,read-write,,,,,
exti,swier2,swi38,,bit_offset,,6,,,,,
exti,swier2,swi38,,bit_width,,1,,,,,
exti,swier2,swi38,,access,,read-write,,,,,
exti,pr2,,,address_offset,,0x34,,,,,
exti,pr2,,,reset_value,,0x00000000,,,,,
exti,pr2,,,size,,0x20,,,,,
exti,pr2,pif35,,bit_offset,,3,,,,,
exti,pr2,pif35,,bit_width,,1,,,,,
exti,pr2,pif35,,access,,read-write,,,,,
exti,pr2,pif36,,bit_offset,,4,,,,,
exti,pr2,pif36,,bit_width,,1,,,,,
exti,pr2,pif36,,access,,read-write,,,,,
exti,pr2,pif37,,bit_offset,,5,,,,,
exti,pr2,pif37,,bit_width,,1,,,,,
exti,pr2,pif37,,access,,read-write,,,,,
exti,pr2,pif38,,bit_offset,,6,,,,,
exti,pr2,pif38,,bit_width,,1,,,,,
exti,pr2,pif38,,access,,read-write,,,,,
firewall,,,,base_address,0x40011C00,0x40011C00,,verified,3,human-verified,
firewall,cssa,,,address_offset,0x0,0x0,,verified,4,human-verified,
firewall,cssa,,,reset_value,0x00000000,0x00000000,,verified,4,human-verified,
firewall,cssa,,,size,0x20,0x20,,verified,4,human-verified,
firewall,cssa,add,,bit_offset,8,8,,verified,4,human-verified,
firewall,cssa,add,,bit_width,16,16,,verified,4,human-verified,
firewall,cssa,add,,access,read-write,read-write,,verified,4,human-verified,
firewall,csl,,,address_offset,,0x4,,,,,
firewall,csl,,,reset_value,,0x00000000,,,,,
firewall,csl,,,size,,0x20,,,,,
firewall,csl,leng,,bit_offset,,8,,,,,
firewall,csl,leng,,bit_width,,14,,,,,
firewall,csl,leng,,access,,read-write,,,,,
firewall,nvdssa,,,address_offset,,0x8,,,,,
firewall,nvdssa,,,reset_value,,0x00000000,,,,,
firewall,nvdssa,,,size,,0x20,,,,,
firewall,nvdssa,add,,bit_offset,,8,,,,,
firewall,nvdssa,add,,bit_width,,16,,,,,
firewall,nvdssa,add,,access,,read-write,,,,,
firewall,nvdsl,,,address_offset,,0xC,,,,,
firewall,nvdsl,,,reset_value,,0x00000000,,,,,
firewall,nvdsl,,,size,,0x20,,,,,
firewall,nvdsl,leng,,bit_offset,,8,,,,,
firewall,nvdsl,leng,,bit_width,,14,,,,,
firewall,nvdsl,leng,,access,,read-write,,,,,
firewall,vdssa,,,address_offset,,0x10,,,,,
firewall,vdssa,,,reset_value,,0x00000000,,,,,
firewall,vdssa,,,size,,0x20,,,,,
firewall,vdssa,add,,bit_offset,,6,,,,,
firewall,vdssa,add,,bit_width,,10,,,,,
firewall,vdssa,add,,access,,read-write,,,,,
firewall,vdsl,,,address_offset,,0x14,,,,,
firewall,vdsl,,,reset_value,,0x00000000,,,,,
firewall,vdsl,,,size,,0x20,,,,,
firewall,vdsl,leng,,bit_offset,,6,,,,,
firewall,vdsl,leng,,bit_width,,10,,,,,
firewall,vdsl,leng,,access,,read-write,,,,,
firewall,cr,,,address_offset,,0x20,,,,,
firewall,cr,,,reset_value,,0x00000000,,,,,
firewall,cr,,,size,,0x20,,,,,
firewall,cr,vde,,bit_offset,,2,,,,,
firewall,cr,vde,,bit_width,,1,,,,,
firewall,cr,vde,,access,,read-write,,,,,
firewall,cr,vds,,bit_offset,,1,,,,,
firewall,cr,vds,,bit_width,,1,,,,,
firewall,cr,vds,,access,,read-write,,,,,
firewall,cr,fpa,,bit_offset,,0,,,,,
firewall,cr,fpa,,bit_width,,1,,,,,
firewall,cr,fpa,,access,,read-write,,,,,
flash,,,,base_address,0x40022000,0x40022000,,verified,2,human-verified,
flash,acr,,,address_offset,0x0,0x0,,verified,3,human-verified,
flash,acr,,,reset_value,0x00000600,0x00000600,,verified,3,human-verified,
flash,acr,,,size,0x20,0x20,,verified,3,human-verified,
flash,acr,latency,,bit_offset,0,0,,verified,3,human-verified,
flash,acr,latency,,bit_width,3,3,,verified,3,human-verified,
flash,acr,latency,,access,read-write,read-write,,verified,3,human-verified,
flash,acr,prften,,bit_offset,8,8,,verified,3,human-verified,
flash,acr,prften,,bit_width,1,1,,verified,3,human-verified,
flash,acr,prften,,access,read-write,read-write,,verified,3,human-verified,
flash,acr,icen,,bit_offset,9,9,,verified,3,human-verified,
flash,acr,icen,,bit_width,1,1,,verified,3,human-verified,
flash,acr,icen,,access,read-write,read-write,,verified,3,human-verified,
flash,acr,dcen,,bit_offset,10,10,,verified,3,human-verified,
flash,acr,dcen,,bit_width,1,1,,verified,3,human-verified,
flash,acr,dcen,,access,read-write,read-write,,verified,3,human-verified,
flash,acr,icrst,,bit_offset,11,11,,verified,3,human-verified,
flash,acr,icrst,,bit_width,1,1,,verified,3,human-verified,
flash,acr,icrst,,access,read-write,read-write,,verified,3,human-verified,
flash,acr,dcrst,,bit_offset,12,12,,verified,3,human-verified,
flash,acr,dcrst,,bit_width,1,1,,verified,3,human-verified,
flash,acr,dcrst,,access,read-write,read-write,,verified,3,human-verified,
flash,acr,run_pd,,bit_offset,13,13,,verified,3,human-verified,
flash,acr,run_pd,,bit_width,1,1,,verified,3,human-verified,
flash,acr,run_pd,,access,read-write,read-write,,verified,3,human-verified,
flash,acr,sleep_pd,,bit_offset,14,14,,verified,3,human-verified,
flash,acr,sleep_pd,,bit_width,1,1,,verified,3,human-verified,
flash,acr,sleep_pd,,access,read-write,read-write,,verified,3,human-verified,
flash,pdkeyr,,,address_offset,,0x4,,,,,
flash,pdkeyr,,,reset_value,,0x00000000,,,,,
flash,pdkeyr,,,size,,0x20,,,,,
flash,pdkeyr,pdkeyr,,bit_offset,,0,,,,,
flash,pdkeyr,pdkeyr,,bit_width,,32,,,,,
flash,pdkeyr,pdkeyr,,access,,write-only,,,,,
flash,keyr,,,address_offset,,0x8,,,,,
flash,keyr,,,reset_value,,0x00000000,,,,,
flash,keyr,,,size,,0x20,,,,,
flash,keyr,keyr,,bit_offset,,0,,,,,
flash,keyr,keyr,,bit_width,,32,,,,,
flash,keyr,keyr,,access,,write-only,,,,,
flash,optkeyr,,,address_offset,,0xC,,,,,
flash,optkeyr,,,reset_value,,0x00000000,,,,,
flash,optkeyr,,,size,,0x20,,,,,
flash,optkeyr,optkeyr,,bit_offset,,0,,,,,
flash,optkeyr,optkeyr,,bit_width,,32,,,,,
flash,optkeyr,optkeyr,,access,,write-only,,,,,
flash,sr,,,address_offset,,0x10,,,,,
flash,sr,,,reset_value,,0x00000000,,,,,
flash,sr,,,size,,0x20,,,,,
flash,sr,eop,,bit_offset,,0,,,,,
flash,sr,eop,,bit_width,,1,,,,,
flash,sr,eop,,access,,read-write,,,,,
flash,sr,operr,,bit_offset,,1,,,,,
flash,sr,operr,,bit_width,,1,,,,,
flash,sr,operr,,access,,read-write,,,,,
flash,sr,progerr,,bit_offset,,3,,,,,
flash,sr,progerr,,bit_width,,1,,,,,
flash,sr,progerr,,access,,read-write,,,,,
flash,sr,wrperr,,bit_offset,,4,,,,,
flash,sr,wrperr,,bit_width,,1,,,,,
flash,sr,wrperr,,access,,read-write,,,,,
flash,sr,pgaerr,,bit_offset,,5,,,,,
flash,sr,pgaerr,,bit_width,,1,,,,,
flash,sr,pgaerr,,access,,read-write,,,,,
flash,sr,sizerr,,bit_offset,,6,,,,,
flash,sr,sizerr,,bit_width,,1,,,,,
flash,sr,sizerr,,access,,read-write,,,,,
flash,sr,pgserr,,bit_offset,,7,,,,,
flash,sr,pgserr,,bit_width,,1,,,,,
flash,sr,pgserr,,access,,read-write,,,,,
flash,sr,miserr,,bit_offset,,8,,,,,
flash,sr,miserr,,bit_width,,1,,,,,
flash,sr,miserr,,access,,read-write,,,,,
flash,sr,fasterr,,bit_offset,,9,,,,,
flash,sr,fasterr,,bit_width,,1,,,,,
flash,sr,fasterr,,access,,read-write,,,,,
flash,sr,rderr,,bit_offset,,14,,,,,
flash,sr,rderr,,bit_width,,1,,,,,
flash,sr,rderr,,access,,read-write,,,,,
flash,sr,optverr,,bit_offset,,15,,,,,
flash,sr,optverr,,bit_width,,1,,,,,
flash,sr,optverr,,access,,read-write,,,,,
flash,sr,bsy,,bit_offset,,16,,,,,
flash,sr,bsy,,bit_width,,1,,,,,
flash,sr,bsy,,access,,read-only,,,,,
flash,cr,,,address_offset,,0x14,,,,,
flash,cr,,,reset_value,,0xC0000000,,,,,
flash,cr,,,size,,0x20,,,,,
flash,cr,pg,,bit_offset,,0,,,,,
flash,cr,pg,,bit_width,,1,,,,,
flash,cr,pg,,access,,read-write,,,,,
flash,cr,per,,bit_offset,,1,,,,,
flash,cr,per,,bit_width,,1,,,,,
flash,cr,per,,access,,read-write,,,,,
flash,cr,mer1,,bit_offset,,2,,,,,
flash,cr,mer1,,bit_width,,1,,,,,
flash,cr,mer1,,access,,read-write,,,,,
flash,cr,pnb,,bit_offset,,3,,,,,
flash,cr,pnb,,bit_width,,8,,,,,
flash,cr,pnb,,access,,read-write,,,,,
flash,cr,bker,,bit_offset,,11,,,,,
flash,cr,bker,,bit_width,,1,,,,,
flash,cr,bker,,access,,read-write,,,,,
flash,cr,mer2,,bit_offset,,15,,,,,
flash,cr,mer2,,bit_width,,1,,,,,
flash,cr,mer2,,access,,read-write,,,,,
flash,cr,start,,bit_offset,,16,,,,,
flash,cr,start,,bit_width,,1,,,,,
flash,cr,start,,access,,read-write,,,,,
flash,cr,optstrt,,bit_offset,,17,,,,,
flash,cr,optstrt,,bit_width,,1,,,,,
flash,cr,optstrt,,access,,read-write,,,,,
flash,cr,fstpg,,bit_offset,,18,,,,,
flash,cr,fstpg,,bit_width,,1,,,,,
flash,cr,fstpg,,access,,read-write,,,,,
flash,cr,eopie,,bit_offset,,24,,,,,
flash,cr,eopie,,bit_width,,1,,,,,
flash,cr,eopie,,access,,read-write,,,,,
flash,cr,errie,,bit_offset,,25,,,,,
flash,cr,errie,,bit_width,,1,,,,,
flash,cr,errie,,access,,read-write,,,,,
flash,cr,rderrie,,bit_offset,,26,,,,,
flash,cr,rderrie,,bit_width,,1,,,,,
flash,cr,rderrie,,access,,read-write,,,,,
flash,cr,obl_launch,,bit_offset,,27,,,,,
flash,cr,obl_launch,,bit_width,,1,,,,,
flash,cr,obl_launch,,access,,read-write,,,,,
flash,cr,optlock,,bit_offset,,30,,,,,
flash,cr,optlock,,bit_width,,1,,,,,
flash,cr,optlock,,access,,read-write,,,,,
flash,cr,lock,,bit_offset,,31,,,,,
flash,cr,lock,,bit_width,,1,,,,,
flash,cr,lock,,access,,read-write,,,,,
flash,eccr,,,address_offset,,0x18,,,,,
flash,eccr,,,reset_value,,0x00000000,,,,,
flash,eccr,,,size,,0x20,,,,,
flash,eccr,addr_ecc,,bit_offset,,0,,,,,
flash,eccr,addr_ecc,,bit_width,,19,,,,,
flash,eccr,addr_ecc,,access,,read-only,,,,,
flash,eccr,bk_ecc,,bit_offset,,19,,,,,
flash,eccr,bk_ecc,,bit_width,,1,,,,,
flash,eccr,bk_ecc,,access,,read-only,,,,,
flash,eccr,sysf_ecc,,bit_offset,,20,,,,,
flash,eccr,sysf_ecc,,bit_width,,1,,,,,
flash,eccr,sysf_ecc,,access,,read-only,,,,,
flash,eccr,eccie,,bit_offset,,24,,,,,
flash,eccr,eccie,,bit_width,,1,,,,,
flash,eccr,eccie,,access,,read-write,,,,,
flash,eccr,eccc,,bit_offset,,30,,,,,
flash,eccr,eccc,,bit_width,,1,,,,,
flash,eccr,eccc,,access,,read-write,,,,,
flash,eccr,eccd,,bit_offset,,31,,,,,
flash,eccr,eccd,,bit_width,,1,,,,,
flash,eccr,eccd,,access,,read-write,,,,,
flash,optr,,,address_offset,,0x20,,,,,
flash,optr,,,reset_value,,0x00000000,,,,,
flash,optr,,,size,,0x20,,,,,
flash,optr,rdp,,bit_offset,,0,,,,,
flash,optr,rdp,,bit_width,,8,,,,,
flash,optr,rdp,,access,,read-write,,,,,
flash,optr,bor_lev,,bit_offset,,8,,,,,
flash,optr,bor_lev,,bit_width,,3,,,,,
flash,optr,bor_lev,,access,,read-write,,,,,
flash,optr,nrst_stop,,bit_offset,,12,,,,,
flash,optr,nrst_stop,,bit_width,,1,,,,,
flash,optr,nrst_stop,,access,,read-write,,,,,
flash,optr,nrst_stdby,,bit_offset,,13,,,,,
flash,optr,nrst_stdby,,bit_width,,1,,,,,
flash,optr,nrst_stdby,,access,,read-write,,,,,
flash,optr,nrst_shdw,,bit_offset,,14,,,,,
flash,optr,nrst_shdw,,bit_width,,1,,,,,
flash,optr,nrst_shdw,,access,,read-write,,,,,
flash,optr,iwdg_sw,,bit_offset,,16,,,,,
flash,optr,iwdg_sw,,bit_width,,1,,,,,
flash,optr,iwdg_sw,,access,,read-write,,,,,
flash,optr,iwdg_stop,,bit_offset,,17,,,,,
flash,optr,iwdg_stop,,bit_width,,1,,,,,
flash,optr,iwdg_stop,,access,,read-write,,,,,
flash,optr,iwdg_stdby,,bit_offset,,18,,,,,
flash,optr,iwdg_stdby,,bit_width,,1,,,,,
flash,optr,iwdg_stdby,,access,,read-write,,,,,
flash,optr,wwdg_sw,,bit_offset,,19,,,,,
flash,optr,wwdg_sw,,bit_width,,1,,,,,
flash,optr,wwdg_sw,,access,,read-write,,,,,
flash,optr,nboot1,,bit_offset,,23,,,,,
flash,optr,nboot1,,bit_width,,1,,,,,
flash,optr,nboot1,,access,,read-write,,,,,
flash,optr,sram2_pe,,bit_offset,,24,,,,,
flash,optr,sram2_pe,,bit_width,,1,,,,,
flash,optr,sram2_pe,,access,,read-write,,,,,
flash,optr,sram2_rst,,bit_offset,,25,,,,,
flash,optr,sram2_rst,,bit_width,,1,,,,,
flash,optr,sram2_rst,,access,,read-write,,,,,
flash,optr,nswboot0,,bit_offset,,26,,,,,
flash,optr,nswboot0,,bit_width,,1,,,,,
flash,optr,nswboot0,,access,,read-write,,,,,
flash,optr,nboot0,,bit_offset,,27,,,,,
flash,optr,nboot0,,bit_width,,1,,,,,
flash,optr,nboot0,,access,,read-write,,,,,
flash,pcrop1sr,,,address_offset,,0x24,,,,,
flash,pcrop1sr,,,reset_value,,0xFFFF0000,,,,,
flash,pcrop1sr,,,size,,0x20,,,,,
flash,pcrop1sr,pcrop1_strt,,bit_offset,,0,,,,,
flash,pcrop1sr,pcrop1_strt,,bit_width,,16,,,,,
flash,pcrop1sr,pcrop1_strt,,access,,read-write,,,,,
flash,pcrop1er,,,address_offset,,0x28,,,,,
flash,pcrop1er,,,reset_value,,0x0FFF0000,,,,,
flash,pcrop1er,,,size,,0x20,,,,,
flash,pcrop1er,pcrop1_end,,bit_offset,,0,,,,,
flash,pcrop1er,pcrop1_end,,bit_width,,16,,,,,
flash,pcrop1er,pcrop1_end,,access,,read-write,,,,,
flash,pcrop1er,pcrop_rdp,,bit_offset,,31,,,,,
flash,pcrop1er,pcrop_rdp,,bit_width,,1,,,,,
flash,pcrop1er,pcrop_rdp,,access,,read-write,,,,,
flash,wrp1ar,,,address_offset,,0x2C,,,,,
flash,wrp1ar,,,reset_value,,0xFF00FF00,,,,,
flash,wrp1ar,,,size,,0x20,,,,,
flash,wrp1ar,wrp1a_strt,,bit_offset,,0,,,,,
flash,wrp1ar,wrp1a_strt,,bit_width,,8,,,,,
flash,wrp1ar,wrp1a_strt,,access,,read-write,,,,,
flash,wrp1ar,wrp1a_end,,bit_offset,,16,,,,,
flash,wrp1ar,wrp1a_end,,bit_width,,8,,,,,
flash,wrp1ar,wrp1a_end,,access,,read-write,,,,,
flash,wrp1br,,,address_offset,,0x30,,,,,
flash,wrp1br,,,reset_value,,0xFF00FF00,,,,,
flash,wrp1br,,,size,,0x20,,,,,
flash,wrp1br,wrp1b_end,,bit_offset,,16,,,,,
flash,wrp1br,wrp1b_end,,bit_width,,8,,,,,
flash,wrp1br,wrp1b_end,,access,,read-write,,,,,
flash,wrp1br,wrp1b_strt,,bit_offset,,0,,,,,
flash,wrp1br,wrp1b_strt,,bit_width,,8,,,,,
flash,wrp1br,wrp1b_strt,,access,,read-write,,,,,
i2c1,,,,base_address,0x40005400,0x40005400,,verified,66,human-verified,
i2c1,cr1,,,address_offset,0x0,0x0,,verified,5,human-verified,
i2c1,cr1,,,reset_value,0x00000000,0x00000000,,verified,5,human-verified,
i2c1,cr1,,,size,0x20,0x20,,verified,5,human-verified,
i2c1,cr1,pe,,bit_offset,0,0,,verified,5,human-verified,
i2c1,cr1,pe,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,pe,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,txie,,bit_offset,1,1,,verified,5,human-verified,
i2c1,cr1,txie,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,txie,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,rxie,,bit_offset,2,2,,verified,5,human-verified,
i2c1,cr1,rxie,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,rxie,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,addrie,,bit_offset,3,3,,verified,5,human-verified,
i2c1,cr1,addrie,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,addrie,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,nackie,,bit_offset,4,4,,verified,5,human-verified,
i2c1,cr1,nackie,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,nackie,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,stopie,,bit_offset,5,5,,verified,5,human-verified,
i2c1,cr1,stopie,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,stopie,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,tcie,,bit_offset,6,6,,verified,5,human-verified,
i2c1,cr1,tcie,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,tcie,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,errie,,bit_offset,7,7,,verified,5,human-verified,
i2c1,cr1,errie,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,errie,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,dnf,,bit_offset,8,8,,verified,5,human-verified,
i2c1,cr1,dnf,,bit_width,4,4,,verified,5,human-verified,
i2c1,cr1,dnf,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,anfoff,,bit_offset,12,12,,verified,5,human-verified,
i2c1,cr1,anfoff,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,anfoff,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,txdmaen,,bit_offset,14,14,,verified,5,human-verified,
i2c1,cr1,txdmaen,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,txdmaen,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,rxdmaen,,bit_offset,15,15,,verified,5,human-verified,
i2c1,cr1,rxdmaen,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,rxdmaen,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,sbc,,bit_offset,16,16,,verified,5,human-verified,
i2c1,cr1,sbc,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,sbc,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,nostretch,,bit_offset,17,17,,verified,5,human-verified,
i2c1,cr1,nostretch,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,nostretch,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,wupen,,bit_offset,18,18,,verified,5,human-verified,
i2c1,cr1,wupen,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,wupen,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,gcen,,bit_offset,19,19,,verified,5,human-verified,
i2c1,cr1,gcen,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,gcen,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,smbhen,,bit_offset,20,20,,verified,5,human-verified,
i2c1,cr1,smbhen,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,smbhen,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,smbden,,bit_offset,21,21,,verified,5,human-verified,
i2c1,cr1,smbden,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,smbden,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,alerten,,bit_offset,22,22,,verified,5,human-verified,
i2c1,cr1,alerten,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,alerten,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr1,pecen,,bit_offset,23,23,,verified,5,human-verified,
i2c1,cr1,pecen,,bit_width,1,1,,verified,5,human-verified,
i2c1,cr1,pecen,,access,read-write,read-write,,verified,5,human-verified,
i2c1,cr2,,,address_offset,,0x4,,,,,
i2c1,cr2,,,reset_value,,0x00000000,,,,,
i2c1,cr2,,,size,,0x20,,,,,
i2c1,cr2,pecbyte,,bit_offset,,26,,,,,
i2c1,cr2,pecbyte,,bit_width,,1,,,,,
i2c1,cr2,pecbyte,,access,,read-write,,,,,
i2c1,cr2,autoend,,bit_offset,,25,,,,,
i2c1,cr2,autoend,,bit_width,,1,,,,,
i2c1,cr2,autoend,,access,,read-write,,,,,
i2c1,cr2,reload,,bit_offset,,24,,,,,
i2c1,cr2,reload,,bit_width,,1,,,,,
i2c1,cr2,reload,,access,,read-write,,,,,
i2c1,cr2,nbytes,,bit_offset,,16,,,,,
i2c1,cr2,nbytes,,bit_width,,8,,,,,
i2c1,cr2,nbytes,,access,,read-write,,,,,
i2c1,cr2,nack,,bit_offset,,15,,,,,
i2c1,cr2,nack,,bit_width,,1,,,,,
i2c1,cr2,nack,,access,,read-write,,,,,
i2c1,cr2,stop,,bit_offset,,14,,,,,
i2c1,cr2,stop,,bit_width,,1,,,,,
i2c1,cr2,stop,,access,,read-write,,,,,
i2c1,cr2,start,,bit_offset,,13,,,,,
i2c1,cr2,start,,bit_width,,1,,,,,
i2c1,cr2,start,,access,,read-write,,,,,
i2c1,cr2,head10r,,bit_offset,,12,,,,,
i2c1,cr2,head10r,,bit_width,,1,,,,,
i2c1,cr2,head10r,,access,,read-write,,,,,
i2c1,cr2,add10,,bit_offset,,11,,,,,
