peripheral_name,register_name,field_name,key,value,agent_judgement,confidence_score
dma1,ifcr,CTCIF1,access,write-only,True,0.98
dma1,ifcr,CTCIF2,bit_offset,21,False,0.99
dma1,ifcr,CTCIF2,bit_width,1,True,0.98
dma1,ifcr,CTCIF2,access,write-only,True,0.95
dma1,ifcr,CTCIF3,bit_offset,17,False,1.0
dma1,ifcr,CTCIF3,bit_width,1,True,0.99
dma1,ifcr,CTCIF3,access,write-only,True,0.94
dma1,ifcr,CTCIF4,bit_offset,13,True,0.99
dma1,ifcr,CTCIF4,bit_width,1,True,0.99
dma1,ifcr,CTCIF4,access,write-only,True,0.98
dma1,ifcr,CTCIF5,bit_offset,9,False,1.0
dma1,ifcr,CTCIF5,bit_width,1,True,1.0
dma1,ifcr,CTCIF5,access,write-only,True,0.95
dma1,ifcr,CTCIF6,bit_offset,5,False,0.99
dma1,ifcr,CTCIF6,bit_width,1,True,0.98
dma1,ifcr,CTCIF6,access,write-only,True,0.98
dma1,ifcr,CTCIF7,bit_offset,1,False,1.0
dma1,ifcr,CTCIF7,bit_width,1,True,0.98
dma1,ifcr,CTCIF7,access,write-only,True,0.98
dma1,ifcr,CGIF1,bit_offset,24,False,0.99
dma1,ifcr,CGIF1,bit_width,1,True,1.0
dma1,ifcr,CGIF1,access,write-only,True,0.98
dma1,ifcr,CGIF2,bit_offset,20,False,0.99
dma1,ifcr,CGIF2,bit_width,1,True,0.99
dma1,ifcr,CGIF2,access,write-only,True,0.99
dma1,ifcr,CGIF3,bit_offset,16,False,0.98
dma1,ifcr,CGIF3,bit_width,1,True,0.98
dma1,ifcr,CGIF3,access,write-only,True,0.95
dma1,ifcr,CGIF4,bit_offset,12,True,1.0
dma1,ifcr,CGIF4,bit_width,1,True,0.99
dma1,ifcr,CGIF4,access,write-only,True,1.0
dma1,ifcr,CGIF5,bit_offset,8,False,0.99
dma1,ifcr,CGIF5,bit_width,1,True,0.99
dma1,ifcr,CGIF5,access,write-only,True,0.93
dma1,ifcr,CGIF6,bit_offset,4,False,1.0
dma1,ifcr,CGIF6,bit_width,1,True,0.99
dma1,ifcr,CGIF6,access,write-only,True,0.98
dma1,ifcr,CGIF7,bit_offset,0,False,0.98
dma1,ifcr,CGIF7,bit_width,1,True,0.99
dma1,ifcr,CGIF7,access,write-only,True,0.98
dma1,isr,,address_offset,0x00,False,0.0
dma1,isr,,reset_value,0x00000000,False,1.0
dma1,isr,,size,32,True,0.97
dma1,isr,TEIF7,bit_offset,27,True,1.0
dma1,isr,TEIF7,bit_width,1,True,0.98
dma1,isr,TEIF7,access,read-only,True,0.99
dma1,isr,TEIF6,bit_offset,23,True,0.99
dma1,isr,TEIF6,bit_width,1,True,1.0
dma1,isr,TEIF6,access,read-only,True,0.99
dma1,isr,TEIF5,bit_offset,19,True,1.0
dma1,isr,TEIF5,bit_width,1,True,1.0
dma1,isr,TEIF5,access,read-only,True,1.0
dma1,isr,TEIF4,bit_offset,15,True,1.0
dma1,isr,TEIF4,bit_width,1,True,0.98
dma1,isr,TEIF4,access,read-only,True,0.98
dma1,isr,TEIF3,bit_offset,11,True,0.99
dma1,isr,TEIF3,bit_width,1,True,0.98
dma1,isr,TEIF3,access,read-only,True,0.99
dma1,isr,TEIF2,bit_offset,7,True,0.92
dma1,isr,TEIF2,bit_width,1,True,0.99
dma1,isr,TEIF2,access,read-only,True,0.97
dma1,isr,TEIF1,bit_offset,3,True,1.0
dma1,isr,TEIF1,bit_width,1,True,1.0
dma1,isr,TEIF1,access,read-only,True,0.99
dma1,isr,HTIF7,bit_offset,26,True,0.99
dma1,isr,HTIF7,bit_width,1,True,1.0
dma1,isr,HTIF7,access,read-only,True,0.98
dma1,isr,HTIF6,bit_offset,22,True,1.0
dma1,isr,HTIF6,bit_width,1,True,0.98
dma1,isr,HTIF6,access,read-only,True,0.85
dma1,isr,HTIF5,bit_offset,18,True,0.99
dma1,isr,HTIF5,bit_width,1,True,0.97
dma1,isr,HTIF5,access,read-only,True,0.98
dma1,isr,HTIF4,bit_offset,14,True,1.0
dma1,isr,HTIF4,bit_width,1,True,0.99
dma1,isr,HTIF4,access,read-only,True,0.97
dma1,isr,HTIF3,bit_offset,10,True,0.99
dma1,isr,HTIF3,bit_width,1,True,1.0
dma1,isr,HTIF3,access,read-only,True,0.97
dma1,isr,HTIF2,bit_offset,6,True,1.0
dma1,isr,HTIF2,bit_width,1,True,1.0
dma1,isr,HTIF2,access,read-only,True,0.99
dma1,isr,HTIF1,bit_offset,2,True,1.0
dma1,isr,HTIF1,bit_width,1,True,0.98
dma1,isr,HTIF1,access,read-only,True,0.98
dma1,isr,TCIF7,bit_offset,25,True,0.98
dma1,isr,TCIF7,bit_width,1,True,0.99
dma1,isr,TCIF7,access,read-only,True,1.0
dma1,isr,TCIF6,bit_offset,21,True,1.0
dma1,isr,TCIF6,bit_width,1,True,0.99
dma1,isr,TCIF6,access,read-only,True,0.97
dma1,isr,TCIF5,bit_offset,17,True,1.0
dma1,isr,TCIF5,bit_width,1,False,0.0
dma1,isr,TCIF5,access,read-only,True,0.97
dma1,isr,TCIF4,bit_offset,13,True,0.98
dma1,isr,TCIF4,bit_width,1,True,0.99
dma1,isr,TCIF4,access,read-only,True,1.0
dma1,isr,TCIF3,bit_offset,9,True,0.99
dma1,isr,TCIF3,bit_width,1,True,0.98
dma1,isr,TCIF3,access,read-only,True,0.96
dma1,isr,TCIF2,bit_offset,5,True,1.0
dma1,isr,TCIF2,bit_width,1,True,0.99
dma1,isr,TCIF2,access,read-only,True,0.98
dma1,isr,TCIF1,bit_offset,1,True,0.99
dma1,isr,TCIF1,bit_width,1,True,0.99
dma1,isr,TCIF1,access,read-only,True,0.93
dma1,isr,GIF7,bit_offset,24,True,1.0
dma1,isr,GIF7,bit_width,1,True,1.0
dma1,isr,GIF7,access,read-only,True,0.98
dma1,isr,GIF6,bit_offset,20,True,0.99
dma1,isr,GIF6,bit_width,1,True,0.97
dma1,isr,GIF6,access,read-only,True,0.99
dma1,isr,GIF5,bit_offset,16,True,0.99
dma1,isr,GIF5,bit_width,1,True,0.99
dma1,isr,GIF5,access,read-only,True,0.98
dma1,isr,GIF4,bit_offset,12,True,0.98
dma1,isr,GIF4,bit_width,1,True,0.99
dma1,isr,GIF4,access,read-only,True,1.0
dma1,isr,GIF3,bit_offset,8,True,1.0
dma1,isr,GIF3,bit_width,1,True,0.97
dma1,isr,GIF3,access,read-only,True,0.97
dma1,isr,GIF2,bit_offset,4,True,1.0
dma1,isr,GIF2,bit_width,1,True,0.97
dma1,isr,GIF2,access,read-only,True,0.95
dma1,isr,GIF1,bit_offset,0,True,0.99
dma1,isr,GIF1,bit_width,1,True,0.98
dma1,isr,GIF1,access,read-only,True,0.98
exti,emr,,address_offset,0x04,True,1.0
exti,emr,,reset_value,0x00000000,True,1.0
exti,emr,,size,32,True,0.99
exti,emr,EM0,bit_offset,0,True,0.95
exti,emr,EM0,bit_width,1,True,0.97
exti,emr,EM0,access,read-write,True,0.72
exti,emr,EM1,bit_offset,1,True,0.97
exti,emr,EM1,bit_width,1,True,0.96
exti,emr,EM1,access,read-write,True,0.88
exti,emr,EM2,bit_offset,2,True,0.9
exti,emr,EM2,bit_width,1,True,0.88
exti,emr,EM2,access,read-write,True,0.85
exti,emr,EM3,bit_offset,3,True,0.9
exti,emr,EM3,bit_width,1,False,0.0
exti,emr,EM3,access,read-write,False,1.0
exti,emr,EM4,bit_offset,4,True,0.93
exti,emr,EM4,bit_width,1,True,0.98
exti,emr,EM4,access,read-write,True,0.7
exti,emr,EM5,bit_offset,5,True,0.97
exti,emr,EM5,bit_width,1,False,0.0
exti,emr,EM5,access,read-write,True,0.88
exti,emr,EM6,bit_width,1,True,0.97
exti,emr,EM6,access,read-write,True,0.75
exti,emr,EM7,bit_offset,7,True,0.97
exti,emr,EM7,bit_width,1,False,0.0
exti,emr,EM7,access,read-write,True,0.92
exti,emr,EM8,bit_offset,8,False,0.95
exti,emr,EM8,bit_width,1,True,0.97
exti,emr,EM8,access,read-write,False,0.0
exti,emr,EM9,bit_offset,9,True,0.97
exti,emr,EM9,bit_width,1,False,0.0
exti,emr,EM9,access,read-write,False,1.0
exti,emr,EM10,bit_offset,10,True,0.98
exti,emr,EM10,bit_width,1,True,0.98
exti,emr,EM10,access,read-write,False,0.0
exti,emr,EM11,bit_offset,11,True,0.97
exti,emr,EM11,bit_width,1,False,0.0
exti,emr,EM11,access,read-write,True,0.85
exti,emr,EM12,bit_offset,12,True,0.97
exti,emr,EM12,bit_width,1,False,0.0
exti,emr,EM12,access,read-write,False,0.0
exti,emr,EM13,bit_offset,13,True,0.9
exti,emr,EM13,bit_width,1,False,0.0
exti,emr,EM13,access,read-write,False,0.0
exti,emr,EM14,bit_offset,14,True,0.98
exti,emr,EM14,bit_width,1,False,0.0
exti,emr,EM14,access,read-write,True,0.93
exti,emr,EM15,bit_offset,15,True,0.97
exti,emr,EM15,bit_width,1,False,1.0
exti,emr,EM15,access,read-write,False,0.0
exti,emr,EM16,bit_offset,16,True,0.98
exti,emr,EM16,bit_width,1,False,1.0
exti,emr,EM16,access,read-write,True,0.85
exti,emr,EM17,bit_offset,17,True,0.99
exti,emr,EM17,bit_width,1,True,0.97
exti,emr,EM17,access,read-write,True,0.75
exti,ftsr,,address_offset,0x0C,True,0.99
exti,ftsr,,reset_value,0x00000000,True,1.0
exti,ftsr,,size,32,True,0.97
exti,ftsr,TR[17:0],bit_offset,0,True,0.99
exti,ftsr,TR[17:0],bit_width,18,True,0.97
exti,ftsr,TR[17:0],access,read-write,True,0.97
exti,imr,,address_offset,0x00,True,1.0
exti,imr,,reset_value,0x00000000,True,1.0
exti,imr,,size,32,True,0.98
exti,imr,MR0,bit_offset,0,True,0.99
exti,imr,MR0,bit_width,1,True,0.97
exti,imr,MR0,access,read-write,True,0.99
exti,imr,MR1,bit_offset,1,True,0.99
exti,imr,MR1,bit_width,1,True,0.98
exti,imr,MR1,access,read-write,True,1.0
exti,imr,MR2,bit_offset,2,True,1.0
exti,imr,MR2,bit_width,1,True,0.97
exti,imr,MR2,access,read-write,True,1.0
exti,imr,MR3,bit_offset,3,True,0.98
exti,imr,MR3,bit_width,1,True,0.99
exti,imr,MR3,access,read-write,True,1.0
exti,imr,MR4,bit_offset,4,True,1.0
exti,imr,MR4,bit_width,1,True,0.95
exti,imr,MR4,access,read-write,True,0.99
exti,imr,MR5,bit_offset,5,True,0.98
exti,imr,MR5,bit_width,1,True,0.98
exti,imr,MR5,access,read-write,True,0.98
exti,imr,MR6,bit_offset,6,True,0.98
exti,imr,MR6,bit_width,1,True,0.98
exti,imr,MR6,access,read-write,True,1.0
exti,imr,MR7,bit_offset,7,True,1.0
exti,imr,MR7,bit_width,1,True,0.99
exti,imr,MR7,access,read-write,True,0.99
exti,imr,MR8,bit_offset,8,True,1.0
exti,imr,MR8,bit_width,1,True,0.98
exti,imr,MR8,access,read-write,True,1.0
exti,imr,MR9,bit_offset,9,True,1.0
exti,imr,MR9,bit_width,1,True,1.0
exti,imr,MR9,access,read-write,True,1.0
exti,imr,MR10,bit_offset,10,True,1.0
exti,imr,MR10,bit_width,1,True,0.99
exti,imr,MR10,access,read-write,True,0.99
exti,imr,MR11,bit_offset,11,True,0.99
exti,imr,MR11,bit_width,1,True,0.98
exti,imr,MR11,access,read-write,True,1.0
exti,imr,MR12,bit_offset,12,True,0.99
exti,imr,MR12,bit_width,1,True,1.0
exti,imr,MR12,access,read-write,True,0.99
exti,imr,MR13,bit_offset,13,True,1.0
exti,imr,MR13,bit_width,1,True,0.98
exti,imr,MR13,access,read-write,True,1.0
exti,imr,MR14,bit_offset,14,True,1.0
exti,imr,MR14,bit_width,1,True,0.99
exti,imr,MR14,access,read-write,True,0.99
exti,imr,MR15,bit_offset,15,True,0.99
exti,imr,MR15,bit_width,1,True,1.0
exti,imr,MR15,access,read-write,True,1.0
exti,imr,MR16,bit_offset,16,True,0.99
exti,imr,MR16,bit_width,1,True,0.99
exti,imr,MR16,access,read-write,True,0.99
exti,imr,MR17,bit_offset,17,True,0.97
exti,imr,MR17,bit_width,1,True,1.0
exti,imr,MR17,access,read-write,True,1.0
exti,pr,,address_offset,0x14,True,1.0
exti,pr,,reset_value,None,True,0.85
exti,pr,,size,32,True,0.98
exti,pr,PR0,bit_offset,0,True,1.0
exti,pr,PR0,bit_width,1,True,0.99
exti,pr,PR0,access,read-write,True,0.93
exti,pr,PR1,bit_offset,1,True,0.99
exti,pr,PR1,bit_width,1,True,0.99
exti,pr,PR1,access,read-write,True,0.95
exti,pr,PR2,bit_offset,2,True,1.0
exti,pr,PR2,bit_width,1,True,0.99
exti,pr,PR2,access,read-write,False,1.0
exti,pr,PR3,bit_offset,3,True,1.0
exti,pr,PR3,bit_width,1,True,0.98
exti,pr,PR3,access,read-write,True,0.97
exti,pr,PR4,bit_offset,4,True,1.0
exti,pr,PR4,bit_width,1,True,0.98
exti,pr,PR4,access,read-write,True,0.98
exti,pr,PR5,bit_offset,5,True,1.0
exti,pr,PR5,bit_width,1,True,0.99
exti,pr,PR5,access,read-write,True,0.98
exti,pr,PR6,bit_offset,6,True,1.0
exti,pr,PR6,bit_width,1,True,0.99
exti,pr,PR6,access,read-write,False,0.93
exti,pr,PR7,bit_offset,7,True,1.0
exti,pr,PR7,bit_width,1,True,0.98
exti,pr,PR7,access,read-write,False,0.97
exti,pr,PR8,bit_offset,8,True,0.99
exti,pr,PR8,bit_width,1,True,1.0
exti,pr,PR8,access,read-write,True,0.95
exti,pr,PR9,bit_offset,9,True,1.0
exti,pr,PR9,bit_width,1,True,0.99
exti,pr,PR9,access,read-write,True,0.98
exti,pr,PR10,bit_offset,10,True,0.99
exti,pr,PR10,bit_width,1,True,0.99
exti,pr,PR10,access,read-write,True,0.97
exti,pr,PR11,bit_offset,11,True,0.99
exti,pr,PR11,bit_width,1,True,0.99
exti,pr,PR11,access,read-write,False,0.99
exti,pr,PR12,bit_offset,12,True,0.99
exti,pr,PR12,bit_width,1,True,0.98
exti,pr,PR12,access,read-write,True,0.98
exti,pr,PR13,bit_offset,13,True,0.99
exti,pr,PR13,bit_width,1,True,0.99
exti,pr,PR13,access,read-write,True,0.99
exti,pr,PR14,bit_offset,14,True,0.99
exti,pr,PR14,bit_width,1,True,0.98
exti,pr,PR14,access,read-write,False,0.99
exti,pr,PR15,bit_offset,15,True,0.99
exti,pr,PR15,bit_width,1,True,0.98
exti,pr,PR15,access,read-write,False,1.0
exti,pr,PR16,bit_offset,16,True,0.99
exti,pr,PR16,bit_width,1,True,0.99
exti,pr,PR16,access,read-write,True,0.98
exti,pr,PR17,bit_offset,17,True,0.99
exti,pr,PR17,bit_width,1,True,0.96
exti,pr,PR17,access,read-write,True,0.98
exti,rtsr,,address_offset,0x08,True,1.0
exti,rtsr,,reset_value,0x00000000,True,1.0
exti,rtsr,,size,32,True,0.98
exti,rtsr,TR0,bit_offset,0,True,1.0
exti,rtsr,TR0,bit_width,1,True,0.99
exti,rtsr,TR0,access,read-write,True,0.98
exti,rtsr,TR1,bit_offset,1,True,0.99
exti,rtsr,TR1,bit_width,1,True,0.99
exti,rtsr,TR1,access,read-write,True,1.0
exti,rtsr,TR2,bit_offset,2,True,0.99
exti,rtsr,TR2,bit_width,1,True,1.0
exti,rtsr,TR2,access,read-write,True,0.98
exti,rtsr,TR3,bit_offset,3,True,1.0
exti,rtsr,TR3,bit_width,1,True,0.98
exti,rtsr,TR3,access,read-write,True,0.99
exti,rtsr,TR4,bit_offset,4,True,1.0
exti,rtsr,TR4,bit_width,1,True,1.0
exti,rtsr,TR4,access,read-write,True,0.99
exti,rtsr,TR5,bit_offset,5,True,0.99
exti,rtsr,TR5,bit_width,1,True,0.99
exti,rtsr,TR5,access,read-write,True,1.0
exti,rtsr,TR6,bit_offset,6,True,0.99
exti,rtsr,TR6,bit_width,1,True,0.99
exti,rtsr,TR6,access,read-write,True,0.99
exti,rtsr,TR7,bit_offset,7,True,1.0
exti,rtsr,TR7,bit_width,1,True,0.97
exti,rtsr,TR7,access,read-write,True,1.0
exti,rtsr,TR8,bit_offset,8,True,0.99
exti,rtsr,TR8,bit_width,1,True,0.99
exti,rtsr,TR8,access,read-write,True,0.99
exti,rtsr,TR9,bit_offset,9,True,0.99
exti,rtsr,TR9,bit_width,1,True,0.97
exti,rtsr,TR9,access,read-write,True,1.0
exti,rtsr,TR10,bit_offset,10,True,0.99
exti,rtsr,TR10,bit_width,1,True,0.99
exti,rtsr,TR10,access,read-write,True,0.98
exti,rtsr,TR11,bit_offset,11,True,1.0
exti,rtsr,TR11,bit_width,1,True,0.99
exti,rtsr,TR11,access,read-write,True,0.99
exti,rtsr,TR12,bit_offset,12,True,1.0
exti,rtsr,TR12,bit_width,1,True,1.0
exti,rtsr,TR12,access,read-write,True,0.99
exti,rtsr,TR13,bit_offset,13,True,0.99
exti,rtsr,TR13,bit_width,1,True,0.99
exti,rtsr,TR13,access,read-write,True,0.99
exti,rtsr,TR14,bit_offset,14,True,0.99
exti,rtsr,TR14,bit_width,1,True,0.99
exti,rtsr,TR14,access,read-write,True,1.0
exti,rtsr,TR15,bit_offset,15,True,0.99
exti,rtsr,TR15,bit_width,1,True,1.0
exti,rtsr,TR15,access,read-write,True,0.99
exti,rtsr,TR16,bit_offset,16,True,1.0
exti,rtsr,TR16,bit_width,1,True,1.0
exti,rtsr,TR16,access,read-write,True,0.99
exti,rtsr,TR17,bit_offset,17,True,0.99
exti,rtsr,TR17,bit_width,1,True,1.0
exti,rtsr,TR17,access,read-write,True,0.99
exti,swier,,address_offset,0x10,True,1.0
exti,swier,,reset_value,0x00000000,True,1.0
exti,swier,,size,32,True,0.95
exti,swier,SWIER0,bit_offset,0,True,0.98
exti,swier,SWIER0,bit_width,1,True,0.99
exti,swier,SWIER0,access,read-write,True,0.99
exti,swier,SWIER1,bit_offset,1,True,1.0
exti,swier,SWIER1,bit_width,1,True,0.99
exti,swier,SWIER1,access,read-write,True,0.98
exti,swier,SWIER2,bit_offset,2,True,0.98
exti,swier,SWIER2,bit_width,1,True,0.98
exti,swier,SWIER2,access,read-write,True,1.0
exti,swier,SWIER3,bit_offset,3,True,0.97
exti,swier,SWIER3,bit_width,1,True,0.98
exti,swier,SWIER3,access,read-write,True,0.99
exti,swier,SWIER4,bit_offset,4,True,0.99
exti,swier,SWIER4,bit_width,1,True,0.97
exti,swier,SWIER4,access,read-write,True,1.0
exti,swier,SWIER5,bit_offset,5,True,1.0
exti,swier,SWIER5,bit_width,1,True,0.97
exti,swier,SWIER5,access,read-write,True,0.95
exti,swier,SWIER6,bit_offset,6,True,0.98
exti,swier,SWIER6,bit_width,1,True,0.98
exti,swier,SWIER6,access,read-write,True,1.0
exti,swier,SWIER7,bit_offset,7,True,0.99
exti,swier,SWIER7,bit_width,1,True,0.97
exti,swier,SWIER7,access,read-write,True,1.0
exti,swier,SWIER8,bit_offset,8,True,1.0
exti,swier,SWIER8,bit_width,1,True,0.97
exti,swier,SWIER8,access,read-write,True,1.0
exti,swier,SWIER9,bit_offset,9,True,0.99
exti,swier,SWIER9,bit_width,1,True,0.98
exti,swier,SWIER9,access,read-write,True,0.99
exti,swier,SWIER10,bit_offset,10,True,1.0
exti,swier,SWIER10,bit_width,1,True,0.99
exti,swier,SWIER10,access,read-write,True,1.0
exti,swier,SWIER11,bit_offset,11,True,1.0
exti,swier,SWIER11,bit_width,1,True,1.0
exti,swier,SWIER11,access,read-write,True,0.97
exti,swier,SWIER12,bit_offset,12,True,0.98
exti,swier,SWIER12,bit_width,1,True,0.98
exti,swier,SWIER12,access,read-write,True,0.97
exti,swier,SWIER13,bit_offset,13,True,0.99
exti,swier,SWIER13,bit_width,1,True,0.98
exti,swier,SWIER13,access,read-write,True,1.0
exti,swier,SWIER14,bit_offset,14,True,1.0
exti,swier,SWIER14,bit_width,1,True,1.0
exti,swier,SWIER14,access,read-write,True,0.99
exti,swier,SWIER15,bit_offset,15,True,1.0
exti,swier,SWIER15,bit_width,1,True,0.98
exti,swier,SWIER15,access,read-write,True,0.97
exti,swier,SWIER16,bit_offset,16,True,1.0
exti,swier,SWIER16,bit_width,1,True,0.99
exti,swier,SWIER16,access,read-write,True,1.0
exti,swier,SWIER17,bit_offset,17,True,0.99
exti,swier,SWIER17,bit_width,1,True,0.99
exti,swier,SWIER17,access,read-write,True,0.93
flash,acr,,address_offset,0x00,True,1.0
flash,acr,,reset_value,0x00000000,True,1.0
flash,acr,,size,32,True,0.97
flash,acr,HLFCYA,bit_offset,3,True,0.99
flash,acr,HLFCYA,bit_width,1,True,1.0
flash,acr,HLFCYA,access,read-write,True,0.85
flash,ar,,address_offset,0x14,True,1.0
flash,ar,,reset_value,None,False,0.0
flash,ar,,size,32,True,0.99
flash,cr,,address_offset,0x10,True,1.0
flash,cr,,reset_value,0x00000000,False,0.0
flash,cr,,size,32,True,1.0
flash,keyr,,address_offset,0x04,True,1.0
flash,keyr,,reset_value,None,False,0.0
flash,keyr,,size,32,True,1.0
flash,obr,,address_offset,0x1C,True,1.0
flash,obr,,reset_value,None,False,0.0
flash,obr,,size,32,True,0.99
flash,optkeyr,,address_offset,0x08,True,1.0
flash,optkeyr,,reset_value,0x00000000,False,0.0
flash,optkeyr,,size,32,True,0.98
flash,sr,,address_offset,0x0C,True,0.99
flash,sr,,reset_value,None,False,0.85
flash,sr,,size,32,True,0.99
flash,wrpr,,address_offset,0x20,True,1.0
flash,wrpr,,reset_value,None,False,0.0
flash,wrpr,,size,32,True,1.0
fsmc,bcr1,,address_offset,0xA0000000,True,0.96
fsmc,bcr1,,reset_value,0x000030DB,True,1.0
fsmc,bcr1,,size,32,True,1.0
fsmc,bcr1,CBURSTRW,bit_offset,19,True,1.0
fsmc,bcr1,CBURSTRW,bit_width,1,True,0.99
fsmc,bcr1,CBURSTRW,access,read-write,True,1.0
fsmc,bcr1,CPSIZE,bit_offset,16,True,1.0
fsmc,bcr1,CPSIZE,bit_width,3,True,1.0
fsmc,bcr1,CPSIZE,access,read-write,True,0.93
fsmc,bcr1,ASYNCWAIT,bit_offset,15,True,1.0
fsmc,bcr1,ASYNCWAIT,bit_width,1,True,0.99
fsmc,bcr1,ASYNCWAIT,access,read-write,True,0.97
fsmc,bcr1,EXTMOD,bit_offset,14,True,1.0
fsmc,bcr1,EXTMOD,bit_width,1,True,0.98
fsmc,bcr1,EXTMOD,access,read-write,True,0.85
fsmc,bcr1,WAITEN,bit_offset,13,True,1.0
fsmc,bcr1,WAITEN,bit_width,1,True,0.99
fsmc,bcr1,WAITEN,access,read-write,True,0.94
fsmc,bcr1,WREN,bit_offset,12,True,1.0
fsmc,bcr1,WREN,bit_width,1,True,0.99
fsmc,bcr1,WREN,access,read-write,True,0.95
fsmc,bcr1,WAITCFG,bit_offset,11,True,1.0
fsmc,bcr1,WAITCFG,bit_width,1,True,0.97
fsmc,bcr1,WAITCFG,access,read-write,True,0.93
fsmc,bcr1,WRAPMOD,bit_offset,10,True,1.0
fsmc,bcr1,WRAPMOD,bit_width,1,True,0.97
fsmc,bcr1,WRAPMOD,access,read-write,True,0.87
fsmc,bcr1,WAITPOL,bit_offset,9,True,0.98
fsmc,bcr1,WAITPOL,bit_width,1,True,0.99
fsmc,bcr1,WAITPOL,access,read-write,True,0.9
fsmc,bcr1,BURSTEN,bit_offset,8,True,0.99
fsmc,bcr1,BURSTEN,bit_width,1,True,0.99
fsmc,bcr1,FACCEN,bit_offset,6,True,0.99
fsmc,bcr1,FACCEN,bit_width,1,True,0.99
fsmc,bcr1,FACCEN,access,read-write,True,0.97
fsmc,bcr1,MWID,bit_offset,4,True,0.98
fsmc,bcr1,MWID,bit_width,2,True,0.99
fsmc,bcr1,MWID,access,read-write,True,0.93
fsmc,bcr1,MTYP,bit_offset,2,True,0.99
fsmc,bcr1,MTYP,bit_width,2,True,0.98
fsmc,bcr1,MTYP,access,read-write,True,0.97
fsmc,bcr1,MUXEN,bit_offset,1,True,0.99
fsmc,bcr1,MUXEN,bit_width,1,True,0.99
fsmc,bcr1,MUXEN,access,read-write,True,0.97
fsmc,bcr1,MBKEN,bit_offset,0,True,1.0
fsmc,bcr1,MBKEN,bit_width,1,True,1.0
fsmc,bcr1,MBKEN,access,read-write,True,0.96
fsmc,bcr2,,address_offset,0x0008,True,0.99
fsmc,bcr2,,reset_value,0x000030D2,True,0.99
fsmc,bcr2,,size,32,True,1.0
fsmc,bcr2,CBURSTRW,bit_offset,19,True,0.99
fsmc,bcr2,CBURSTRW,bit_width,1,True,0.98
fsmc,bcr2,CBURSTRW,access,read-write,True,0.96
fsmc,bcr2,CPSIZE,bit_offset,18,True,0.99
fsmc,bcr2,CPSIZE,bit_width,3,True,0.99
fsmc,bcr2,CPSIZE,access,read-write,True,0.98
fsmc,bcr2,ASYNCWAIT,bit_offset,15,True,1.0
fsmc,bcr2,ASYNCWAIT,bit_width,1,True,0.99
fsmc,bcr2,ASYNCWAIT,access,read-write,True,0.95
fsmc,bcr2,EXTMOD,bit_offset,14,True,0.98
fsmc,bcr2,EXTMOD,bit_width,1,True,0.97
fsmc,bcr2,EXTMOD,access,read-write,True,0.96
fsmc,bcr2,WAITEN,bit_offset,13,True,0.99
fsmc,bcr2,WAITEN,bit_width,1,True,0.98
fsmc,bcr2,WAITEN,access,read-write,True,0.9
fsmc,bcr2,WREN,bit_offset,12,True,1.0
fsmc,bcr2,WREN,bit_width,1,True,0.98
fsmc,bcr2,WREN,access,read-write,True,0.95
fsmc,bcr2,WAITCFG,bit_offset,11,True,1.0
fsmc,bcr2,WAITCFG,bit_width,1,True,0.98
fsmc,bcr2,WAITCFG,access,read-write,True,0.85
fsmc,bcr2,WRAPMOD,bit_offset,10,True,1.0
fsmc,bcr2,WRAPMOD,bit_width,1,True,1.0
fsmc,bcr2,WRAPMOD,access,read-write,True,0.9
fsmc,bcr2,WAITPOL,bit_offset,9,True,1.0
fsmc,bcr2,WAITPOL,bit_width,1,True,0.98
fsmc,bcr2,WAITPOL,access,read-write,True,0.85
fsmc,bcr2,BURSTEN,bit_offset,8,True,0.99
fsmc,bcr2,BURSTEN,bit_width,1,True,0.97
fsmc,bcr2,BURSTEN,access,read-write,True,0.97
fsmc,bcr2,FACCEN,bit_offset,6,True,0.99
fsmc,bcr2,FACCEN,bit_width,1,True,0.99
fsmc,bcr2,FACCEN,access,read-write,True,0.96
fsmc,bcr2,MWID,bit_offset,5,False,0.9
fsmc,bcr2,MWID,bit_width,2,True,0.98
fsmc,bcr2,MWID,access,read-write,True,0.93
fsmc,bcr2,MTYP,bit_offset,3,False,0.99
fsmc,bcr2,MTYP,bit_width,2,True,0.99
fsmc,bcr2,MTYP,access,read-write,True,0.85
fsmc,bcr2,MUXEN,bit_offset,1,True,0.99
fsmc,bcr2,MUXEN,bit_width,1,True,0.98
fsmc,bcr2,MUXEN,access,read-write,True,0.93
fsmc,bcr2,MBKEN,bit_offset,0,True,0.99
fsmc,bcr2,MBKEN,bit_width,1,True,0.98
fsmc,bcr2,MBKEN,access,read-write,True,0.9
fsmc,bcr3,,address_offset,0x0010,True,1.0
fsmc,bcr3,,reset_value,0x000030D2,True,1.0
fsmc,bcr3,,size,32,True,0.98
fsmc,bcr3,CBURSTRW,bit_offset,19,True,0.99
fsmc,bcr3,CBURSTRW,bit_width,1,True,1.0
fsmc,bcr3,CBURSTRW,access,read-write,True,0.9
fsmc,bcr3,CPSIZE,bit_offset,18,False,1.0
fsmc,bcr3,CPSIZE,bit_width,3,True,0.99
fsmc,bcr3,CPSIZE,access,read-write,True,0.95
fsmc,bcr3,ASYNCWAIT,bit_offset,15,True,0.99
fsmc,bcr3,ASYNCWAIT,bit_width,1,True,0.97
fsmc,bcr3,ASYNCWAIT,access,read-write,True,0.97
